ticket_id,order_id,resolution_cost,created_at
12060,45032,6.22,2023-03-08
12061,8265,6.78,2024-11-25
12062,52574,39.63,2024-07-15
12063,19406,5.81,2023-03-18
12064,17726,8.34,2024-01-23
12065,40223,41.74,2024-12-16
12066,19757,11.44,2024-01-28
12067,54310,6.04,2023-06-12
12068,6406,8.85,2024-04-03
12069,35161,17.72,2024-07-09
12070,16439,3.45,2023-04-27
12071,11600,26.19,2024-04-06
12072,32475,7.91,2024-09-26
12073,26438,1.71,2023-11-27
12074,39774,29.98,2023-06-28
12075,44352,7.68,2024-04-21
12076,12184,1.25,2024-11-23
12077,2649,16.9,2024-04-22
12078,27737,21.27,2024-05-10
12079,42520,4.77,2024-08-21
12080,40809,5.35,2024-06-14
12081,12570,7.13,2024-11-01
12082,58527,3.35,2023-03-26
12083,28526,5.05,2023-04-09
12084,4145,4.21,2024-03-04
12085,45588,8.58,2023-09-04
12086,53905,17.76,2024-02-13
12087,58653,11.61,2023-09-10
12088,39800,2.96,2023-02-21
12089,56325,15.66,2024-07-06
12090,4140,3.27,2023-01-10
12091,19913,17.26,2023-07-06
12092,40954,2.78,2024-12-15
12093,19440,11.74,2024-09-01
12094,21822,12.64,2023-08-12
12095,26903,26.48,2024-05-14
12096,54649,7.52,2024-03-19
12097,27710,9.96,2023-07-01
12098,3688,7.34,2023-09-08
12099,58528,42.37,2023-07-29
12100,25209,14.24,2023-05-31
12101,17608,13.57,2024-06-08
12102,29276,12.06,2024-12-09
12103,20698,10.3,2023-08-11
12104,5890,0.6,2023-04-19
12105,7980,94.25,2023-12-18
12106,25075,29.14,2023-10-11
12107,30086,4.07,2023-03-15
12108,52765,7.12,2024-11-09
12109,32847,2.74,2024-03-31
12110,7658,9.37,2024-09-17
12111,31034,18.5,2024-05-10
12112,24677,20.85,2023-01-19
12113,53037,15.76,2024-02-11
12114,53946,4.51,2023-06-16
12115,23796,7.68,2024-10-03
12116,50338,46.32,2024-04-14
12117,43774,5.25,2024-03-02
12118,43208,6.25,2023-05-03
12119,16826,12.76,2024-04-30
12120,39773,6.36,2024-04-13
12121,59995,46.66,2024-11-05
12122,14819,41.41,2024-11-14
12123,11282,7.73,2023-07-28
12124,38050,5.58,2024-06-25
12125,13580,52.02,2023-01-22
12126,14244,7.29,2024-05-15
12127,28014,11.67,2024-11-27
12128,20021,15.79,2023-04-20
12129,32658,2.4,2024-01-11
12130,7017,3.87,2023-08-02
12131,38984,35.14,2024-08-26
12132,18425,10.36,2023-03-19
12133,9835,12.45,2023-10-15
12134,12457,16.5,2024-07-29
12135,13457,17.21,2023-04-29
12136,36606,124.47,2024-10-08
12137,32452,29.14,2024-12-21
12138,22057,5.08,2024-06-17
12139,44104,1.85,2023-05-04
12140,4782,14.96,2024-04-27
12141,20439,5.74,2024-09-30
12142,25761,4.25,2023-03-31
12143,1068,9.71,2024-02-17
12144,9247,5.37,2024-09-01
12145,20736,16.43,2024-08-08
12146,39203,14.09,2023-08-18
12147,44019,52.6,2024-02-23
12148,23768,3.95,2024-07-07
12149,58073,20.72,2023-10-30
12150,37111,5.34,2024-04-25
12151,29015,10.19,2024-09-14
12152,39934,3.39,2023-06-18
12153,46836,25.21,2024-12-24
12154,6500,3.13,2023-04-29
12155,51758,5.99,2024-01-05
12156,33861,1.56,2024-05-22
12157,12463,32.7,2023-01-19
12158,22789,67.45,2024-11-17
12159,48851,25.34,2023-12-26
12160,5481,4.89,2023-05-29
12161,51109,41.33,2023-01-11
12162,57239,6.87,2024-07-01
12163,22220,4.7,2024-03-01
12164,16309,14.79,2024-03-27
12165,17934,14.84,2023-11-16
12166,22121,6.41,2023-07-11
12167,33442,28.87,2024-04-07
12168,12317,4.11,2024-07-19
12169,15608,9.08,2023-08-26
12170,30515,22.75,2024-09-27
12171,46726,22.49,2024-11-08
12172,23259,10.57,2024-05-20
12173,31120,8.49,2024-03-02
12174,35799,14.94,2024-04-20
12175,13949,7.35,2024-02-12
12176,46797,3.34,2024-09-26
12177,32682,3.46,2024-12-25
12178,38813,12.48,2023-03-08
12179,19071,12.61,2023-02-14
12180,8110,8.29,2023-11-20
12181,41431,9.43,2024-01-15
12182,9003,2.76,2023-08-14
12183,59899,26.8,2023-05-30
12184,35959,7.0,2023-10-24
12185,6587,4.52,2024-11-27
12186,29876,14.15,2024-12-22
12187,10487,11.94,2023-08-23
12188,22376,84.68,2024-04-25
12189,14837,6.16,2023-07-06
12190,45452,3.44,2023-08-11
12191,28644,60.65,2023-07-26
12192,28029,2.68,2023-02-15
12193,40680,12.42,2023-12-10
12194,14014,12.21,2024-02-29
12195,26373,4.87,2024-08-01
12196,38078,36.69,2024-08-10
12197,42688,3.05,2023-11-16
12198,39074,7.3,2023-10-09
12199,10395,6.15,2024-06-25
12200,32758,4.06,2024-01-27
12201,11993,9.08,2024-10-18
12202,19593,8.15,2023-10-22
12203,38568,4.84,2024-02-04
12204,5260,11.78,2023-05-07
12205,14213,11.22,2024-02-19
12206,15190,10.9,2023-02-19
12207,47332,68.03,2024-08-31
12208,33756,7.52,2023-12-17
12209,22627,20.98,2024-12-28
12210,41187,7.27,2023-12-07
12211,54625,17.11,2024-08-10
12212,49011,5.77,2023-05-28
12213,40589,7.55,2023-11-20
12214,8493,3.14,2024-03-24
12215,4814,12.14,2024-02-03
12216,10809,9.24,2023-08-02
12217,34392,16.34,2024-09-10
12218,28875,10.19,2023-10-26
12219,4917,7.32,2023-05-03
12220,9656,56.98,2024-03-17
12221,21765,11.25,2024-07-29
12222,4839,4.16,2024-09-26
12223,28752,18.99,2023-08-10
12224,36549,4.77,2024-05-17
12225,48781,2.92,2023-01-09
12226,47983,16.38,2024-06-11
12227,53439,1.99,2024-06-28
12228,19068,6.07,2024-10-29
12229,20926,1.98,2023-10-05
12230,28794,15.72,2023-09-13
12231,48559,2.7,2023-08-11
12232,18619,9.5,2023-02-06
12233,59480,41.09,2023-06-23
12234,3624,5.63,2023-07-01
12235,38275,14.96,2023-05-05
12236,9317,15.06,2023-08-30
12237,42942,6.33,2024-12-28
12238,4282,7.79,2024-11-15
12239,17491,1.63,2024-03-18
12240,19470,31.57,2024-07-26
12241,17926,32.12,2023-04-21
12242,44390,2.66,2024-10-27
12243,28751,1.85,2023-12-12
12244,23772,13.18,2024-05-27
12245,373,22.99,2023-08-28
12246,6466,4.17,2023-08-09
12247,18062,8.76,2024-05-08
12248,55785,9.66,2024-04-11
12249,26912,8.3,2023-09-28
12250,16707,14.68,2024-06-13
12251,1542,24.84,2024-09-23
12252,11645,15.8,2024-04-13
12253,48696,84.16,2024-04-17
12254,15625,13.63,2024-02-13
12255,52996,10.51,2024-08-21
12256,8856,38.73,2023-08-06
12257,31012,2.15,2023-09-05
12258,29545,15.17,2023-07-13
12259,25417,3.58,2023-01-12
12260,52359,6.56,2023-01-03
12261,21590,41.45,2023-01-07
12262,3886,2.73,2023-03-17
12263,29836,3.48,2024-04-10
12264,8637,1.24,2024-06-29
12265,21800,3.6,2023-06-25
12266,29353,22.42,2024-01-06
12267,17700,5.35,2023-05-14
12268,2812,24.43,2023-07-21
12269,58986,4.01,2023-11-17
12270,22799,17.14,2024-10-05
12271,35850,6.12,2024-08-27
12272,26142,4.16,2024-12-05
12273,21340,10.43,2023-02-28
12274,14022,4.96,2023-08-14
12275,24149,7.73,2023-05-08
12276,14466,11.26,2024-03-30
12277,23397,20.25,2024-07-29
12278,12976,6.27,2023-08-29
12279,47745,11.58,2023-03-23
12280,50377,20.38,2023-12-03
12281,19297,8.23,2024-08-25
12282,15445,5.41,2024-12-10
12283,19269,6.21,2023-06-04
12284,16927,9.19,2023-10-14
12285,38117,4.42,2023-03-11
12286,16625,8.88,2024-05-15
12287,50955,5.28,2023-03-27
12288,5328,1.33,2023-06-27
12289,41491,16.39,2023-09-21
12290,38011,2.43,2024-01-20
12291,13966,3.85,2023-08-28
12292,50195,36.12,2023-05-05
12293,41519,35.55,2024-10-03
12294,20192,14.13,2024-07-30
12295,57100,10.7,2023-11-14
12296,27799,5.14,2023-03-08
12297,20380,4.79,2024-07-20
12298,56461,5.16,2024-05-15
12299,55225,7.64,2023-03-28
12300,43602,2.58,2024-04-22
12301,5429,6.02,2024-04-21
12302,10318,42.76,2024-09-14
12303,58239,18.47,2023-02-18
12304,29678,54.24,2023-12-06
12305,49482,1.31,2024-07-15
12306,32705,19.49,2024-04-03
12307,7137,10.23,2024-05-18
12308,37963,17.19,2024-08-09
12309,44475,14.03,2024-04-03
12310,58723,2.11,2024-06-27
12311,1452,26.15,2023-01-20
12312,48149,14.05,2023-08-14
12313,53062,3.74,2023-09-26
12314,10882,4.29,2023-02-24
12315,40145,14.81,2023-03-30
12316,13230,6.88,2024-08-24
12317,6501,10.73,2024-05-20
12318,31215,29.15,2023-05-21
12319,13116,41.58,2023-07-02
12320,38128,9.11,2023-11-09
12321,33118,13.31,2024-06-02
12322,48981,3.22,2023-12-20
12323,52767,10.44,2023-10-09
12324,4091,17.77,2023-11-03
12325,4568,21.43,2024-04-26
12326,44064,27.03,2023-12-15
12327,770,8.8,2023-06-13
12328,48948,1.93,2023-04-14
12329,9287,13.3,2024-05-13
12330,6946,3.73,2023-08-28
12331,42282,14.62,2023-07-02
12332,42081,4.83,2023-06-10
12333,53128,3.58,2023-08-08
12334,5373,7.33,2023-02-14
12335,9037,21.28,2023-09-12
12336,28614,22.07,2024-09-01
12337,47071,3.57,2024-01-11
12338,35891,9.83,2023-07-12
12339,36473,6.04,2023-01-12
12340,33893,86.49,2024-04-10
12341,59634,3.15,2023-06-15
12342,29956,5.41,2023-04-28
12343,58479,1.79,2024-01-03
12344,53856,4.41,2023-12-14
12345,2152,17.51,2024-11-10
12346,2910,10.31,2023-08-16
12347,20711,108.59,2024-06-23
12348,7909,8.65,2023-01-15
12349,53428,3.88,2023-03-31
12350,20031,4.72,2024-07-19
12351,9231,32.25,2024-09-14
12352,12017,5.44,2024-07-16
12353,58638,18.95,2023-07-28
12354,975,12.51,2023-11-05
12355,56731,12.89,2023-04-09
12356,46858,29.27,2023-11-01
12357,401,46.18,2023-08-06
12358,26845,2.0,2023-03-12
12359,48269,24.59,2023-01-14
12360,32716,5.18,2024-10-13
12361,45966,3.67,2023-05-30
12362,35514,14.42,2023-06-01
12363,3417,3.0,2024-08-14
12364,31034,3.38,2023-04-12
12365,6865,6.48,2024-02-12
12366,47134,14.35,2024-09-23
12367,58037,8.7,2024-10-07
12368,26646,5.19,2023-09-17
12369,14417,4.73,2024-12-28
12370,59186,13.78,2024-06-23
12371,58552,7.62,2023-08-27
12372,15120,7.23,2024-02-26
12373,59708,3.72,2023-12-04
12374,44788,5.72,2023-07-09
12375,20496,18.98,2024-12-20
12376,36384,30.92,2024-02-23
12377,34812,1.85,2023-02-17
12378,48013,7.83,2024-09-01
12379,37769,3.56,2023-04-26
12380,6078,5.61,2023-06-02
12381,2703,1.87,2024-01-04
12382,54166,1.21,2023-06-27
12383,376,17.16,2023-01-28
12384,59723,7.66,2023-08-23
12385,26944,9.54,2024-07-09
12386,41937,11.99,2023-03-17
12387,21113,3.45,2024-11-24
12388,58705,13.52,2024-02-02
12389,19962,3.31,2023-07-23
12390,3806,23.31,2024-03-01
12391,11404,3.03,2024-08-29
12392,4293,12.03,2023-07-01
12393,9789,8.73,2024-02-27
12394,2353,3.16,2024-04-20
12395,1248,4.07,2023-02-20
12396,16280,10.36,2024-01-09
12397,58779,7.54,2024-05-09
12398,52556,4.27,2023-12-04
12399,46814,12.75,2023-02-02
12400,45494,26.39,2023-01-17
12401,18538,17.45,2023-01-06
12402,26871,12.74,2024-11-08
12403,43388,26.84,2024-02-18
12404,51372,7.98,2024-11-23
12405,10457,5.36,2024-03-11
12406,11849,9.73,2023-09-08
12407,48716,21.42,2023-04-24
12408,50629,5.92,2024-03-31
12409,15246,7.98,2023-03-24
12410,25635,3.82,2024-05-23
12411,37530,35.58,2023-01-28
12412,52304,29.86,2024-02-27
12413,2176,7.03,2024-06-23
12414,19009,2.45,2024-01-18
12415,38401,15.3,2023-04-24
12416,3829,9.51,2024-10-26
12417,46753,1.02,2023-01-09
12418,50601,3.9,2023-07-26
12419,25772,16.24,2024-09-17
12420,12813,12.78,2023-04-29
12421,36352,3.63,2023-01-22
12422,16860,9.78,2023-05-23
12423,16218,3.82,2024-04-07
12424,17717,2.54,2024-03-24
12425,20482,5.47,2024-01-09
12426,44278,14.52,2024-11-26
12427,45110,7.74,2024-01-11
12428,58857,20.52,2024-11-11
12429,46055,12.6,2024-04-13
12430,51714,9.49,2023-10-17
12431,7370,12.0,2023-04-12
12432,38990,45.61,2024-06-27
12433,18947,8.92,2024-04-20
12434,41677,5.29,2024-07-19
12435,10596,10.28,2023-04-28
12436,58699,8.99,2023-12-25
12437,10602,18.38,2024-06-20
12438,44400,9.24,2023-08-19
12439,17576,11.28,2023-06-22
12440,32474,21.01,2023-08-25
12441,35563,12.32,2023-06-22
12442,29383,7.53,2024-04-30
12443,25576,6.18,2023-05-08
12444,35006,13.3,2024-07-21
12445,15904,13.02,2024-11-28
12446,34578,7.26,2023-06-25
12447,47021,2.23,2023-07-26
12448,22801,7.9,2024-11-28
12449,16171,5.7,2024-07-08
12450,9805,2.12,2024-12-04
12451,50251,13.69,2024-04-27
12452,55070,14.09,2023-12-21
12453,25749,5.18,2023-04-23
12454,9652,13.9,2024-08-29
12455,33484,3.8,2023-03-30
12456,1872,3.29,2024-12-04
12457,52476,47.65,2023-02-10
12458,17243,26.65,2024-04-02
12459,9998,19.66,2023-09-30
12460,43683,2.29,2024-07-03
12461,39866,4.99,2023-12-18
12462,37489,5.24,2024-09-18
12463,20223,19.47,2023-01-01
12464,52615,13.09,2023-06-28
12465,48039,3.19,2024-05-06
12466,18097,3.77,2023-09-22
12467,53702,8.82,2023-07-21
12468,14560,5.92,2023-03-09
12469,41605,7.64,2024-12-21
12470,53732,26.0,2024-01-20
12471,11522,9.91,2024-02-27
12472,2774,5.79,2024-11-14
12473,42334,3.47,2024-03-10
12474,55190,30.15,2023-09-03
12475,8833,9.99,2024-11-13
12476,47979,6.53,2024-01-06
12477,44878,49.39,2024-07-21
12478,28363,2.69,2024-05-12
12479,1757,35.3,2023-11-03
12480,20058,12.65,2023-05-16
12481,30073,5.67,2023-05-25
12482,43101,2.97,2024-10-20
12483,19398,6.89,2023-10-19
12484,18255,31.98,2024-03-03
12485,17707,5.81,2024-08-09
12486,42112,2.73,2024-04-26
12487,3891,3.65,2023-04-29
12488,58339,2.95,2023-07-17
12489,19855,10.62,2024-07-02
12490,8504,10.75,2024-12-22
12491,18013,22.39,2024-07-15
12492,24745,13.09,2024-07-19
12493,29731,4.2,2023-07-23
12494,52227,5.71,2023-09-08
12495,48463,6.05,2024-03-10
12496,15729,28.22,2023-08-23
12497,31880,3.66,2024-06-09
12498,40421,20.11,2024-04-05
12499,53114,1.21,2024-04-23
12500,6284,26.6,2023-11-11
12501,4042,39.73,2024-12-31
12502,43141,10.76,2023-12-22
12503,9608,10.73,2023-07-16
12504,33621,6.12,2023-11-06
12505,21309,18.22,2023-04-23
12506,21359,7.29,2023-08-08
12507,10441,45.55,2024-04-20
12508,15848,3.55,2024-04-02
12509,27297,32.22,2024-07-01
12510,38312,3.28,2023-01-05
12511,59839,8.39,2024-05-31
12512,782,3.59,2023-08-21
12513,45723,20.5,2024-10-17
12514,50258,2.92,2023-11-09
12515,39502,9.87,2023-03-02
12516,35225,2.42,2023-03-24
12517,9358,23.09,2023-11-14
12518,15738,45.2,2023-01-06
12519,23168,5.29,2024-12-17
12520,47463,35.62,2024-07-25
12521,18560,29.34,2023-06-09
12522,2217,25.66,2024-11-18
12523,13768,5.79,2023-06-28
12524,13478,11.37,2024-09-25
12525,44985,13.51,2024-07-18
12526,41705,10.72,2024-01-17
12527,35614,18.69,2023-11-09
12528,53836,4.16,2023-06-28
12529,34507,27.89,2023-01-10
12530,16818,7.47,2024-01-24
12531,55687,5.69,2024-08-27
12532,38387,41.65,2023-09-13
12533,18660,38.5,2023-06-28
12534,4930,15.58,2024-11-22
12535,16601,7.68,2023-12-18
12536,2863,54.04,2024-02-27
12537,31223,8.22,2024-10-10
12538,3453,3.46,2023-02-02
12539,14858,28.2,2024-05-23
12540,19512,4.51,2023-02-06
12541,8702,4.85,2023-10-25
12542,29829,7.51,2024-07-04
12543,25710,7.1,2023-03-08
12544,46290,4.21,2024-10-27
12545,47030,6.52,2023-08-09
12546,57571,5.94,2023-11-25
12547,36242,13.05,2024-05-05
12548,28591,3.62,2023-06-10
12549,14735,8.3,2024-11-18
12550,23901,20.95,2023-06-06
12551,24278,16.24,2024-06-28
12552,45777,7.66,2024-11-07
12553,40270,24.56,2024-06-01
12554,26337,1.1,2023-05-31
12555,49615,10.46,2023-08-20
12556,50778,4.16,2024-10-06
12557,35044,4.88,2024-03-30
12558,52336,18.87,2024-11-24
12559,46878,3.14,2023-07-30
12560,5593,12.35,2023-11-11
12561,7931,18.77,2023-11-11
12562,44136,26.38,2023-12-19
12563,27007,3.48,2023-12-04
12564,24014,7.46,2024-01-23
12565,6124,8.26,2023-04-16
12566,30978,5.57,2023-02-27
12567,48113,1.86,2023-03-24
12568,34241,12.01,2024-07-17
12569,20255,4.11,2023-06-17
12570,5119,8.83,2023-02-02
12571,49894,4.03,2023-06-15
12572,48495,61.89,2023-12-27
12573,35568,5.58,2024-02-21
12574,51554,8.43,2024-08-03
12575,54308,22.0,2023-05-08
12576,54281,4.19,2023-07-27
12577,42235,11.56,2024-08-17
12578,8991,3.77,2024-07-20
12579,44857,1.97,2024-08-19
12580,52454,12.38,2023-08-29
12581,44235,1.71,2023-01-11
12582,34494,32.99,2024-09-22
12583,44636,26.22,2024-08-25
12584,16247,4.56,2024-11-11
12585,50785,2.36,2023-09-05
12586,15128,11.62,2023-03-22
12587,41688,57.32,2023-09-22
12588,38918,9.6,2023-08-16
12589,4557,8.7,2024-01-05
12590,20344,3.04,2024-01-03
12591,58224,12.47,2023-03-09
12592,942,7.79,2023-10-09
12593,6853,13.91,2023-11-17
12594,44520,4.15,2023-05-05
12595,23899,15.44,2023-02-02
12596,20275,25.19,2023-09-26
12597,176,44.18,2024-11-03
12598,41442,8.73,2024-10-31
12599,39865,28.11,2023-03-13
12600,41861,5.49,2023-07-27
12601,25438,7.43,2023-01-29
12602,43954,2.53,2024-07-23
12603,33925,32.22,2024-02-20
12604,40805,4.09,2023-06-09
12605,37494,15.57,2023-10-08
12606,8783,6.47,2024-03-17
12607,6130,4.85,2023-02-13
12608,21067,4.88,2024-05-16
12609,36462,12.9,2024-09-13
12610,56215,2.17,2024-11-15
12611,49289,6.29,2023-10-24
12612,17208,8.61,2023-07-30
12613,13265,5.58,2023-09-13
12614,46901,19.61,2024-09-28
12615,57695,0.81,2024-02-25
12616,41873,5.84,2024-10-12
12617,38791,18.89,2023-02-22
12618,4718,2.82,2023-04-20
12619,53990,23.46,2023-02-18
12620,23681,84.73,2023-07-11
12621,4781,10.56,2024-08-18
12622,40387,4.02,2024-01-18
12623,21121,14.8,2024-06-21
12624,15426,5.26,2024-07-07
12625,55184,11.3,2024-07-23
12626,11352,16.45,2024-01-25
12627,19786,9.51,2024-03-04
12628,30484,5.62,2023-05-17
12629,59557,23.42,2024-03-28
12630,13826,5.77,2023-07-25
12631,20758,22.28,2023-02-12
12632,53553,13.72,2023-05-20
12633,31520,11.27,2023-07-17
12634,15294,4.09,2024-06-06
12635,54953,11.18,2024-12-11
12636,41149,3.42,2024-10-24
12637,52685,9.83,2023-03-22
12638,58257,4.53,2024-05-29
12639,43924,11.87,2023-10-27
12640,10998,3.55,2023-04-24
12641,3494,3.19,2023-07-20
12642,38952,2.2,2024-01-03
12643,39892,23.33,2023-10-15
12644,51309,18.02,2023-11-24
12645,9488,8.18,2023-11-26
12646,32975,4.91,2024-08-04
12647,21823,8.31,2023-08-16
12648,8212,9.22,2023-05-05
12649,20014,25.97,2023-06-29
12650,45770,15.8,2024-05-01
12651,18335,1.92,2023-02-27
12652,17860,7.05,2024-06-23
12653,46183,24.38,2023-01-06
12654,52128,30.3,2024-05-13
12655,45247,35.06,2024-01-28
12656,59489,5.14,2023-09-07
12657,1772,4.78,2023-06-17
12658,50028,18.06,2024-05-24
12659,55601,4.73,2023-07-17
12660,42606,6.06,2024-09-19
12661,13175,2.45,2023-11-18
12662,47257,3.22,2023-07-13
12663,41023,1.73,2024-04-08
12664,9013,15.98,2023-02-15
12665,15587,3.03,2023-09-04
12666,57829,4.89,2023-11-14
12667,11459,53.73,2023-11-24
12668,7971,3.25,2024-11-15
12669,11622,4.59,2024-10-16
12670,24245,2.63,2024-06-28
12671,8325,8.4,2024-07-26
12672,23061,28.73,2023-12-12
12673,22560,22.1,2023-08-01
12674,42659,16.17,2024-04-18
12675,14697,4.82,2023-04-15
12676,42556,9.42,2023-05-05
12677,39461,30.25,2023-01-22
12678,33136,8.94,2023-09-18
12679,2027,17.66,2024-11-06
12680,27800,8.27,2024-01-12
12681,34351,1.97,2024-07-22
12682,43887,8.67,2023-10-06
12683,46845,1.42,2023-11-16
12684,4723,6.09,2023-01-17
12685,50734,4.56,2023-04-06
12686,51181,16.0,2024-04-14
12687,23837,1.71,2023-03-03
12688,3790,24.64,2023-01-10
12689,16701,7.19,2023-03-08
12690,11879,95.52,2023-06-06
12691,12993,23.63,2023-01-21
12692,31805,2.55,2024-09-12
12693,40618,1.33,2024-10-03
12694,15054,8.73,2024-03-12
12695,37340,23.82,2023-05-28
12696,51947,5.9,2023-01-15
12697,17672,14.94,2023-03-21
12698,47183,15.34,2024-09-21
12699,26316,12.5,2024-05-24
12700,9201,4.72,2024-03-31
12701,2592,8.39,2023-08-05
12702,402,13.17,2023-11-04
12703,47847,7.62,2024-02-01
12704,2570,14.22,2023-11-03
12705,42144,33.09,2023-04-23
12706,51294,72.77,2023-01-17
12707,47621,33.05,2024-01-14
12708,2305,11.47,2024-10-05
12709,51410,8.66,2024-08-14
12710,59565,7.22,2023-11-11
12711,45674,3.84,2024-06-05
12712,3392,7.37,2024-03-17
12713,20502,14.1,2023-06-11
12714,12029,11.55,2023-09-15
12715,13123,12.99,2023-07-25
12716,36019,52.57,2024-11-29
12717,53693,24.01,2024-06-29
12718,8862,5.32,2024-05-16
12719,21199,1.5,2023-04-23
12720,20285,11.37,2024-11-29
12721,25576,21.49,2023-01-16
12722,5354,6.69,2023-04-04
12723,57058,4.87,2023-09-21
12724,50662,6.87,2023-07-17
12725,2362,4.25,2024-06-12
12726,33125,12.13,2024-01-28
12727,57465,7.89,2024-09-19
12728,59923,12.06,2024-08-07
12729,48558,15.55,2024-09-04
12730,54186,18.55,2023-11-14
12731,32247,32.91,2023-06-20
12732,52917,4.76,2023-06-03
12733,55229,2.95,2024-02-21
12734,2426,95.25,2024-06-10
12735,53181,9.48,2024-05-13
12736,36957,4.56,2023-10-21
12737,43218,7.39,2023-05-20
12738,38787,10.04,2023-09-26
12739,4673,2.3,2024-05-13
12740,11133,11.57,2023-07-16
12741,21515,5.08,2024-08-10
12742,17549,8.5,2023-04-28
12743,35692,26.09,2023-11-09
12744,7901,18.0,2023-10-13
12745,20086,4.97,2024-05-25
12746,11752,24.01,2023-03-13
12747,20473,2.56,2023-12-27
12748,44110,7.53,2024-03-05
12749,31624,8.36,2024-07-19
12750,25004,8.56,2024-10-30
12751,19672,15.76,2023-04-28
12752,40426,2.73,2024-10-29
12753,14448,9.58,2024-07-19
12754,22937,12.79,2024-08-22
12755,57748,13.59,2023-06-19
12756,39667,60.82,2023-08-25
12757,37937,10.83,2024-07-01
12758,22276,2.98,2023-09-06
12759,43567,17.94,2023-01-09
12760,59238,6.77,2023-07-21
12761,20662,87.94,2024-03-27
12762,6587,6.76,2023-05-30
12763,24215,2.15,2023-05-15
12764,10514,6.81,2023-03-19
12765,33800,37.48,2024-04-01
12766,8028,16.25,2023-03-18
12767,6333,17.76,2023-03-30
12768,26698,19.36,2024-01-29
12769,59574,21.77,2024-05-02
12770,14593,3.4,2024-05-14
12771,54739,20.98,2023-05-08
12772,16648,2.08,2024-05-29
12773,38594,8.58,2023-04-18
12774,57201,9.3,2023-04-28
12775,11555,15.7,2024-06-10
12776,59028,34.26,2023-08-28
12777,9498,10.08,2023-04-10
12778,10022,27.11,2023-12-11
12779,50001,17.04,2023-09-15
12780,9909,13.19,2024-05-23
12781,30064,2.62,2024-02-04
12782,58447,2.49,2024-01-16
12783,13636,26.05,2023-01-10
12784,9580,2.41,2023-04-11
12785,31347,6.45,2024-06-28
12786,35445,8.39,2024-01-06
12787,27857,10.29,2024-05-18
12788,49202,3.47,2023-07-16
12789,43694,3.68,2024-12-04
12790,3749,2.37,2024-04-24
12791,20942,2.29,2024-07-07
12792,38146,36.72,2024-01-24
12793,47747,8.79,2024-03-05
12794,30049,15.41,2023-01-18
12795,26391,2.21,2023-01-24
12796,52975,67.05,2023-08-28
12797,16742,18.6,2024-12-29
12798,17192,26.42,2023-04-21
12799,9038,8.19,2024-02-20
12800,28747,26.83,2023-12-30
12801,40757,9.41,2023-08-10
12802,42515,1.76,2023-07-18
12803,30923,1.95,2024-01-09
12804,57498,6.97,2023-01-26
12805,24191,4.83,2023-05-02
12806,4539,12.81,2024-02-12
12807,50329,35.65,2023-10-04
12808,17955,2.4,2024-02-26
12809,42842,3.22,2024-03-05
12810,438,16.76,2024-10-06
12811,12042,18.46,2023-04-09
12812,53680,4.18,2023-07-29
12813,54483,6.14,2023-05-05
12814,53695,3.0,2024-05-24
12815,3655,16.15,2023-10-03
12816,29648,15.02,2024-06-02
12817,27709,24.72,2024-03-02
12818,10372,16.05,2024-06-13
12819,46974,11.91,2023-03-17
12820,52200,15.22,2024-03-16
12821,30574,2.61,2023-12-23
12822,34234,9.58,2023-04-18
12823,17213,6.04,2024-11-20
12824,22815,1.6,2024-07-21
12825,56757,4.81,2023-09-21
12826,37182,40.77,2023-01-10
12827,57713,4.07,2023-10-18
12828,33973,3.78,2024-07-16
12829,34189,4.4,2023-09-22
12830,17176,47.28,2023-10-27
12831,48703,2.79,2023-05-18
12832,47458,6.91,2023-01-14
12833,19826,6.89,2023-11-23
12834,37990,3.64,2024-07-11
