customer_id,signup_date,acquisition_channel,region,signup_month
3170,2024-08-10,Paid Search,South,2024-08
3171,2023-06-23,Organic,South,2023-06
3172,2024-07-12,Referral,West,2024-07
3173,2024-06-10,Referral,South,2024-06
3174,2024-10-20,Paid Search,North,2024-10
3175,2023-01-26,Paid Search,West,2023-01
3176,2024-08-27,Paid Search,West,2024-08
3177,2024-02-10,Paid Search,East,2024-02
3178,2023-08-20,Paid Search,South,2023-08
3179,2024-06-16,Referral,West,2024-06
3180,2024-07-03,Paid Search,West,2024-07
3181,2024-05-19,Referral,North,2024-05
3182,2024-10-30,Paid Search,East,2024-10
3183,2023-06-28,Organic,West,2023-06
3184,2023-05-12,Paid Search,North,2023-05
3185,2024-03-30,Paid Search,West,2024-03
3186,2023-12-14,Paid Search,West,2023-12
3187,2024-06-23,Social,West,2024-06
3188,2024-02-10,Referral,North,2024-02
3189,2023-03-17,Organic,South,2023-03
3190,2024-08-01,Paid Search,West,2024-08
3191,2024-05-06,Social,West,2024-05
3192,2023-07-13,Paid Search,South,2023-07
3193,2023-06-11,Paid Search,West,2023-06
3194,2023-12-13,Organic,East,2023-12
3195,2023-12-27,Social,West,2023-12
3196,2024-08-06,Paid Search,East,2024-08
3197,2023-03-28,Paid Search,South,2023-03
3198,2023-09-19,Social,North,2023-09
3199,2023-08-02,Paid Search,South,2023-08
3200,2024-10-26,Paid Search,West,2024-10
3201,2024-12-22,Organic,East,2024-12
3202,2024-07-26,Referral,North,2024-07
3203,2023-09-19,Organic,West,2023-09
3204,2024-12-30,Social,North,2024-12
3205,2023-10-10,Organic,North,2023-10
3206,2024-10-09,Paid Search,West,2024-10
3207,2024-04-11,Social,South,2024-04
3208,2024-01-15,Paid Search,West,2024-01
3209,2023-12-28,Paid Search,West,2023-12
3210,2024-03-24,Organic,South,2024-03
3211,2024-03-16,Paid Search,East,2024-03
3212,2023-04-03,Paid Search,West,2023-04
3213,2024-09-12,Paid Search,North,2024-09
3214,2024-02-28,Paid Search,West,2024-02
3215,2023-05-22,Referral,West,2023-05
3216,2023-10-18,Organic,North,2023-10
3217,2024-03-07,Social,South,2024-03
3218,2024-11-19,Paid Search,East,2024-11
3219,2024-10-14,Paid Search,East,2024-10
3220,2024-12-01,Paid Search,North,2024-12
3221,2023-02-18,Paid Search,South,2023-02
3222,2023-10-29,Paid Search,West,2023-10
3223,2023-07-09,Referral,West,2023-07
3224,2023-05-16,Social,West,2023-05
3225,2024-07-08,Social,West,2024-07
3226,2024-02-08,Paid Search,West,2024-02
3227,2024-08-24,Referral,North,2024-08
3228,2023-12-07,Paid Search,West,2023-12
3229,2024-12-04,Paid Search,West,2024-12
3230,2023-11-14,Referral,South,2023-11
3231,2024-09-09,Organic,West,2024-09
3232,2023-12-29,Paid Search,East,2023-12
3233,2024-01-17,Paid Search,North,2024-01
3234,2023-08-21,Paid Search,North,2023-08
3235,2023-12-10,Organic,North,2023-12
3236,2024-07-02,Organic,East,2024-07
3237,2024-07-06,Social,West,2024-07
3238,2024-06-12,Paid Search,North,2024-06
3239,2024-07-24,Paid Search,East,2024-07
3240,2023-07-02,Organic,South,2023-07
3241,2023-02-10,Organic,West,2023-02
3242,2024-07-04,Paid Search,East,2024-07
3243,2024-02-01,Organic,West,2024-02
3244,2024-12-04,Referral,South,2024-12
3245,2024-05-08,Social,East,2024-05
3246,2024-10-20,Referral,West,2024-10
3247,2023-11-29,Referral,East,2023-11
3248,2023-05-07,Organic,North,2023-05
3249,2024-07-11,Referral,West,2024-07
3250,2024-07-10,Paid Search,East,2024-07
3251,2023-01-01,Paid Search,North,2023-01
3252,2023-06-17,Paid Search,South,2023-06
3253,2024-09-11,Organic,West,2024-09
3254,2023-01-19,Paid Search,West,2023-01
3255,2023-11-28,Social,South,2023-11
3256,2024-08-06,Paid Search,North,2024-08
3257,2024-03-31,Paid Search,South,2024-03
3258,2023-04-19,Organic,West,2023-04
3259,2023-09-25,Paid Search,East,2023-09
3260,2024-03-20,Paid Search,North,2024-03
3261,2023-08-28,Paid Search,North,2023-08
3262,2023-10-28,Organic,North,2023-10
3263,2024-08-24,Paid Search,South,2024-08
3264,2023-04-13,Referral,South,2023-04
3265,2023-09-07,Organic,East,2023-09
3266,2024-03-28,Paid Search,East,2024-03
3267,2024-06-03,Paid Search,North,2024-06
3268,2023-06-02,Paid Search,East,2023-06
3269,2023-06-23,Referral,South,2023-06
3270,2023-12-09,Paid Search,East,2023-12
3271,2024-10-31,Paid Search,South,2024-10
3272,2024-03-06,Referral,East,2024-03
3273,2024-12-27,Organic,West,2024-12
3274,2024-11-19,Paid Search,South,2024-11
3275,2024-11-17,Paid Search,West,2024-11
3276,2024-10-19,Social,South,2024-10
3277,2023-11-20,Referral,East,2023-11
3278,2024-11-03,Organic,West,2024-11
3279,2024-09-30,Organic,East,2024-09
3280,2024-02-24,Organic,South,2024-02
3281,2024-08-16,Social,West,2024-08
3282,2024-04-29,Social,North,2024-04
3283,2024-10-20,Paid Search,East,2024-10
3284,2024-02-16,Referral,South,2024-02
3285,2023-03-25,Paid Search,West,2023-03
3286,2023-04-23,Paid Search,East,2023-04
3287,2023-11-28,Organic,West,2023-11
3288,2024-01-13,Paid Search,East,2024-01
3289,2024-10-16,Social,East,2024-10
3290,2023-02-10,Paid Search,East,2023-02
3291,2023-04-15,Organic,West,2023-04
3292,2023-07-21,Social,West,2023-07
3293,2024-03-25,Social,East,2024-03
3294,2023-09-23,Paid Search,North,2023-09
3295,2023-07-29,Paid Search,North,2023-07
3296,2024-07-16,Organic,North,2024-07
3297,2023-04-28,Paid Search,South,2023-04
3298,2024-12-13,Social,North,2024-12
3299,2024-01-12,Social,West,2024-01
3300,2024-07-04,Paid Search,North,2024-07
3301,2024-06-23,Paid Search,West,2024-06
3302,2023-03-25,Paid Search,South,2023-03
3303,2024-03-29,Social,West,2024-03
3304,2024-10-28,Paid Search,West,2024-10
3305,2024-09-20,Paid Search,West,2024-09
3306,2024-05-28,Paid Search,North,2024-05
3307,2024-08-27,Organic,East,2024-08
3308,2024-11-08,Paid Search,West,2024-11
3309,2024-01-22,Paid Search,North,2024-01
3310,2023-12-16,Social,North,2023-12
3311,2023-10-23,Social,North,2023-10
3312,2023-09-15,Referral,East,2023-09
3313,2023-03-22,Paid Search,East,2023-03
3314,2023-09-25,Paid Search,East,2023-09
3315,2024-02-23,Organic,East,2024-02
3316,2023-08-23,Paid Search,South,2023-08
3317,2023-11-07,Social,East,2023-11
3318,2023-12-23,Organic,East,2023-12
3319,2023-08-01,Paid Search,East,2023-08
3320,2024-07-27,Social,West,2024-07
3321,2023-02-18,Social,West,2023-02
3322,2023-05-07,Paid Search,East,2023-05
3323,2023-08-11,Organic,South,2023-08
3324,2023-10-06,Paid Search,West,2023-10
3325,2024-02-12,Paid Search,North,2024-02
3326,2024-05-19,Paid Search,West,2024-05
3327,2023-10-21,Organic,North,2023-10
3328,2023-10-04,Social,West,2023-10
3329,2024-03-13,Organic,East,2024-03
3330,2023-04-17,Paid Search,West,2023-04
3331,2024-10-19,Organic,East,2024-10
3332,2024-02-24,Paid Search,East,2024-02
3333,2024-09-02,Referral,West,2024-09
3334,2024-03-04,Paid Search,North,2024-03
3335,2024-01-10,Paid Search,North,2024-01
3336,2023-03-14,Paid Search,West,2023-03
3337,2024-09-25,Referral,East,2024-09
3338,2023-01-30,Paid Search,North,2023-01
3339,2023-07-07,Referral,South,2023-07
3340,2023-12-30,Paid Search,East,2023-12
3341,2024-03-26,Paid Search,West,2024-03
3342,2023-07-14,Organic,East,2023-07
3343,2023-06-05,Social,South,2023-06
3344,2023-06-21,Social,South,2023-06
3345,2023-02-10,Paid Search,North,2023-02
3346,2023-03-04,Paid Search,South,2023-03
3347,2023-01-23,Paid Search,East,2023-01
3348,2023-12-26,Organic,North,2023-12
3349,2023-03-16,Organic,South,2023-03
3350,2024-07-13,Social,North,2024-07
3351,2024-11-02,Social,North,2024-11
3352,2023-04-28,Paid Search,West,2023-04
3353,2024-09-03,Organic,North,2024-09
3354,2024-01-15,Referral,North,2024-01
3355,2024-11-09,Referral,South,2024-11
3356,2023-10-17,Paid Search,East,2023-10
3357,2024-03-15,Paid Search,East,2024-03
3358,2024-10-29,Paid Search,South,2024-10
3359,2023-01-07,Paid Search,East,2023-01
3360,2023-07-15,Paid Search,North,2023-07
3361,2024-02-25,Paid Search,West,2024-02
3362,2024-07-21,Organic,North,2024-07
3363,2023-07-12,Paid Search,North,2023-07
3364,2024-07-12,Paid Search,West,2024-07
3365,2023-05-28,Paid Search,South,2023-05
3366,2024-10-30,Referral,North,2024-10
3367,2023-07-21,Referral,North,2023-07
3368,2024-03-19,Organic,South,2024-03
3369,2024-02-23,Paid Search,North,2024-02
3370,2024-03-02,Social,North,2024-03
3371,2024-04-23,Paid Search,East,2024-04
3372,2024-04-19,Paid Search,South,2024-04
3373,2023-05-06,Paid Search,North,2023-05
3374,2024-01-30,Paid Search,North,2024-01
3375,2024-07-29,Paid Search,West,2024-07
3376,2023-11-21,Social,West,2023-11
3377,2024-01-27,Organic,West,2024-01
3378,2024-11-18,Paid Search,North,2024-11
3379,2024-09-19,Social,North,2024-09
3380,2024-03-15,Paid Search,West,2024-03
3381,2023-07-23,Paid Search,East,2023-07
3382,2024-04-30,Organic,East,2024-04
3383,2023-01-31,Organic,East,2023-01
3384,2024-01-23,Paid Search,East,2024-01
3385,2024-09-16,Paid Search,South,2024-09
3386,2024-03-09,Organic,West,2024-03
3387,2024-01-11,Organic,North,2024-01
3388,2023-12-10,Organic,West,2023-12
3389,2024-03-18,Paid Search,East,2024-03
3390,2024-08-01,Paid Search,North,2024-08
3391,2023-03-16,Paid Search,South,2023-03
3392,2024-07-10,Paid Search,West,2024-07
3393,2024-10-27,Social,North,2024-10
3394,2023-06-04,Organic,North,2023-06
3395,2024-03-05,Paid Search,East,2024-03
3396,2023-12-29,Referral,East,2023-12
3397,2024-03-23,Organic,West,2024-03
3398,2023-08-22,Paid Search,South,2023-08
3399,2024-07-16,Referral,North,2024-07
3400,2023-09-19,Referral,East,2023-09
3401,2023-05-05,Organic,West,2023-05
3402,2023-09-02,Paid Search,East,2023-09
3403,2024-06-25,Organic,West,2024-06
3404,2024-04-29,Referral,East,2024-04
3405,2023-05-02,Paid Search,South,2023-05
3406,2023-05-05,Paid Search,North,2023-05
3407,2024-07-02,Referral,East,2024-07
3408,2023-06-19,Paid Search,North,2023-06
3409,2023-05-04,Referral,West,2023-05
3410,2023-02-04,Organic,South,2023-02
3411,2023-03-28,Paid Search,North,2023-03
3412,2024-10-07,Paid Search,East,2024-10
3413,2024-12-08,Referral,North,2024-12
3414,2023-07-20,Paid Search,North,2023-07
3415,2024-01-04,Organic,West,2024-01
3416,2023-03-18,Organic,South,2023-03
3417,2023-02-28,Organic,South,2023-02
3418,2024-03-06,Social,North,2024-03
3419,2024-09-29,Organic,North,2024-09
3420,2024-05-14,Paid Search,West,2024-05
3421,2023-04-19,Social,North,2023-04
3422,2023-10-05,Organic,West,2023-10
3423,2023-03-09,Paid Search,South,2023-03
3424,2023-03-10,Paid Search,South,2023-03
3425,2023-06-14,Referral,West,2023-06
3426,2024-05-03,Paid Search,North,2024-05
3427,2023-11-01,Organic,South,2023-11
3428,2024-11-04,Organic,East,2024-11
3429,2023-12-31,Paid Search,West,2023-12
3430,2024-01-14,Organic,South,2024-01
3431,2023-12-09,Paid Search,South,2023-12
3432,2024-07-07,Paid Search,South,2024-07
3433,2023-12-20,Organic,East,2023-12
3434,2024-02-20,Paid Search,East,2024-02
3435,2023-04-19,Organic,East,2023-04
3436,2024-07-16,Referral,North,2024-07
3437,2024-05-11,Referral,West,2024-05
3438,2023-12-07,Paid Search,North,2023-12
3439,2024-01-18,Paid Search,East,2024-01
3440,2024-06-16,Organic,West,2024-06
3441,2023-10-27,Social,North,2023-10
3442,2023-05-19,Referral,North,2023-05
3443,2023-12-25,Referral,North,2023-12
3444,2024-05-13,Paid Search,East,2024-05
3445,2024-01-20,Paid Search,South,2024-01
3446,2024-08-26,Organic,West,2024-08
3447,2023-10-07,Paid Search,East,2023-10
3448,2024-09-28,Paid Search,West,2024-09
3449,2024-04-27,Social,East,2024-04
3450,2023-04-21,Paid Search,North,2023-04
3451,2023-05-19,Paid Search,North,2023-05
3452,2024-03-10,Paid Search,South,2024-03
3453,2024-05-23,Social,South,2024-05
3454,2023-09-30,Organic,West,2023-09
3455,2023-04-09,Organic,South,2023-04
3456,2023-04-14,Social,South,2023-04
3457,2023-08-02,Paid Search,West,2023-08
3458,2024-10-25,Organic,East,2024-10
3459,2023-06-14,Paid Search,South,2023-06
3460,2024-06-03,Paid Search,East,2024-06
3461,2023-10-11,Referral,North,2023-10
3462,2024-05-31,Referral,South,2024-05
3463,2024-10-18,Paid Search,North,2024-10
3464,2024-09-04,Paid Search,North,2024-09
3465,2023-06-13,Organic,East,2023-06
3466,2024-10-20,Paid Search,West,2024-10
3467,2023-03-05,Paid Search,South,2023-03
3468,2023-04-01,Paid Search,East,2023-04
3469,2023-04-27,Paid Search,West,2023-04
3470,2023-09-24,Referral,North,2023-09
3471,2024-11-15,Paid Search,South,2024-11
3472,2024-07-12,Paid Search,North,2024-07
3473,2023-05-20,Organic,North,2023-05
3474,2023-09-03,Referral,South,2023-09
3475,2024-10-22,Paid Search,West,2024-10
3476,2024-01-30,Paid Search,West,2024-01
3477,2024-05-01,Paid Search,South,2024-05
3478,2024-04-20,Organic,South,2024-04
3479,2024-05-31,Organic,East,2024-05
3480,2023-07-03,Referral,East,2023-07
3481,2023-01-20,Social,North,2023-01
3482,2024-07-11,Referral,South,2024-07
3483,2024-06-07,Organic,West,2024-06
3484,2024-08-04,Organic,North,2024-08
3485,2024-06-12,Paid Search,North,2024-06
3486,2023-05-27,Social,North,2023-05
3487,2024-10-27,Paid Search,North,2024-10
3488,2023-10-31,Paid Search,West,2023-10
3489,2024-09-11,Organic,North,2024-09
3490,2024-08-04,Paid Search,South,2024-08
3491,2024-11-25,Organic,East,2024-11
3492,2023-08-16,Organic,West,2023-08
3493,2023-04-12,Paid Search,South,2023-04
3494,2024-08-09,Referral,South,2024-08
3495,2024-02-21,Paid Search,South,2024-02
3496,2023-08-04,Paid Search,East,2023-08
3497,2024-02-11,Organic,East,2024-02
3498,2024-02-03,Organic,East,2024-02
3499,2024-12-15,Referral,South,2024-12
3500,2024-12-04,Paid Search,East,2024-12
3501,2024-05-13,Organic,North,2024-05
3502,2024-04-09,Paid Search,East,2024-04
3503,2024-11-21,Social,West,2024-11
3504,2024-12-31,Paid Search,South,2024-12
3505,2023-03-23,Organic,South,2023-03
3506,2024-08-26,Paid Search,North,2024-08
3507,2024-11-17,Paid Search,East,2024-11
3508,2023-12-31,Organic,East,2023-12
3509,2023-06-12,Referral,West,2023-06
3510,2023-02-17,Organic,North,2023-02
3511,2024-05-25,Social,West,2024-05
3512,2023-11-25,Organic,West,2023-11
3513,2023-04-26,Organic,South,2023-04
3514,2023-12-03,Paid Search,South,2023-12
3515,2023-05-27,Referral,East,2023-05
3516,2024-07-28,Paid Search,East,2024-07
3517,2023-11-19,Referral,West,2023-11
3518,2024-03-18,Social,East,2024-03
3519,2023-01-13,Social,West,2023-01
3520,2024-05-08,Organic,East,2024-05
3521,2024-12-01,Organic,East,2024-12
3522,2023-10-14,Referral,South,2023-10
3523,2024-12-20,Paid Search,South,2024-12
3524,2023-04-24,Organic,South,2023-04
3525,2024-04-24,Paid Search,South,2024-04
3526,2023-01-22,Organic,North,2023-01
3527,2023-12-15,Paid Search,South,2023-12
3528,2024-12-26,Paid Search,North,2024-12
3529,2024-11-13,Paid Search,South,2024-11
3530,2024-07-19,Paid Search,East,2024-07
3531,2023-11-16,Organic,West,2023-11
3532,2023-05-06,Paid Search,East,2023-05
3533,2023-10-04,Organic,East,2023-10
3534,2023-07-23,Paid Search,North,2023-07
3535,2023-07-13,Organic,South,2023-07
3536,2024-11-11,Organic,West,2024-11
3537,2024-10-25,Organic,West,2024-10
3538,2024-06-30,Organic,South,2024-06
3539,2024-11-26,Paid Search,North,2024-11
3540,2023-10-13,Referral,North,2023-10
3541,2023-02-26,Paid Search,North,2023-02
3542,2023-10-30,Organic,West,2023-10
3543,2023-06-12,Organic,North,2023-06
3544,2023-01-19,Paid Search,North,2023-01
3545,2024-01-05,Organic,West,2024-01
3546,2023-09-21,Organic,West,2023-09
3547,2023-04-23,Paid Search,East,2023-04
3548,2024-05-02,Paid Search,West,2024-05
3549,2023-11-23,Paid Search,South,2023-11
3550,2024-06-25,Social,West,2024-06
3551,2024-10-08,Organic,West,2024-10
3552,2024-08-01,Paid Search,North,2024-08
3553,2023-03-06,Paid Search,East,2023-03
3554,2023-10-19,Organic,North,2023-10
3555,2023-01-25,Referral,East,2023-01
3556,2024-07-02,Paid Search,North,2024-07
3557,2023-01-01,Paid Search,South,2023-01
3558,2024-07-02,Referral,North,2024-07
3559,2023-05-21,Paid Search,North,2023-05
3560,2024-10-09,Paid Search,South,2024-10
3561,2023-07-07,Social,South,2023-07
3562,2023-05-08,Organic,West,2023-05
3563,2023-07-20,Paid Search,North,2023-07
3564,2023-05-07,Paid Search,South,2023-05
3565,2023-09-14,Paid Search,South,2023-09
3566,2024-11-06,Paid Search,West,2024-11
3567,2024-06-30,Referral,East,2024-06
3568,2023-07-13,Paid Search,South,2023-07
3569,2024-12-03,Organic,South,2024-12
3570,2023-04-14,Social,North,2023-04
3571,2024-06-18,Paid Search,West,2024-06
3572,2023-09-22,Paid Search,North,2023-09
3573,2024-01-19,Organic,East,2024-01
3574,2023-09-17,Social,West,2023-09
3575,2024-02-18,Referral,North,2024-02
3576,2023-12-24,Paid Search,South,2023-12
3577,2023-03-16,Organic,South,2023-03
3578,2023-12-21,Organic,West,2023-12
3579,2024-08-06,Social,South,2024-08
3580,2023-07-07,Paid Search,North,2023-07
3581,2024-11-15,Organic,West,2024-11
3582,2023-10-17,Referral,South,2023-10
3583,2023-02-14,Paid Search,South,2023-02
3584,2024-07-26,Organic,East,2024-07
3585,2023-03-24,Paid Search,East,2023-03
3586,2023-05-03,Paid Search,West,2023-05
3587,2023-12-24,Paid Search,East,2023-12
3588,2024-06-11,Social,North,2024-06
3589,2023-03-07,Paid Search,South,2023-03
3590,2024-10-18,Organic,South,2024-10
3591,2024-01-10,Organic,South,2024-01
3592,2023-06-11,Paid Search,West,2023-06
3593,2024-01-15,Organic,West,2024-01
3594,2024-10-17,Organic,East,2024-10
3595,2023-12-24,Referral,South,2023-12
3596,2023-07-07,Organic,South,2023-07
3597,2023-11-18,Organic,South,2023-11
3598,2024-03-25,Paid Search,South,2024-03
3599,2024-04-18,Social,South,2024-04
3600,2023-01-13,Paid Search,North,2023-01
3601,2023-07-03,Referral,South,2023-07
3602,2023-04-21,Paid Search,North,2023-04
3603,2024-05-22,Social,South,2024-05
3604,2023-10-17,Organic,West,2023-10
3605,2023-10-22,Referral,West,2023-10
3606,2024-03-26,Paid Search,North,2024-03
3607,2023-08-03,Paid Search,South,2023-08
3608,2024-09-23,Organic,West,2024-09
3609,2024-07-20,Referral,West,2024-07
3610,2023-01-27,Paid Search,South,2023-01
3611,2024-09-21,Social,South,2024-09
3612,2023-08-19,Referral,West,2023-08
3613,2024-07-18,Paid Search,South,2024-07
3614,2023-11-17,Referral,East,2023-11
3615,2023-08-21,Organic,South,2023-08
3616,2024-10-31,Organic,West,2024-10
3617,2024-03-12,Paid Search,West,2024-03
3618,2024-06-16,Organic,North,2024-06
3619,2024-02-07,Organic,East,2024-02
3620,2023-02-22,Paid Search,West,2023-02
3621,2023-11-09,Organic,East,2023-11
3622,2023-10-08,Organic,South,2023-10
3623,2024-12-26,Organic,West,2024-12
3624,2023-01-31,Paid Search,North,2023-01
3625,2023-12-03,Referral,West,2023-12
3626,2023-07-02,Organic,North,2023-07
3627,2023-01-23,Paid Search,East,2023-01
3628,2024-06-27,Paid Search,North,2024-06
3629,2024-03-21,Organic,South,2024-03
3630,2023-03-15,Referral,South,2023-03
3631,2023-01-10,Paid Search,South,2023-01
3632,2024-04-28,Organic,West,2024-04
3633,2024-03-31,Paid Search,South,2024-03
3634,2024-07-19,Organic,South,2024-07
3635,2024-07-17,Social,West,2024-07
3636,2024-10-21,Referral,East,2024-10
3637,2023-06-09,Paid Search,South,2023-06
3638,2023-01-14,Organic,South,2023-01
3639,2023-06-27,Paid Search,West,2023-06
3640,2024-02-16,Paid Search,East,2024-02
3641,2023-02-22,Referral,East,2023-02
3642,2024-02-12,Referral,East,2024-02
3643,2023-01-22,Paid Search,West,2023-01
3644,2023-01-30,Social,North,2023-01
3645,2024-12-03,Organic,North,2024-12
3646,2023-09-17,Paid Search,South,2023-09
3647,2023-07-24,Organic,South,2023-07
3648,2023-02-28,Organic,South,2023-02
3649,2024-04-15,Organic,North,2024-04
3650,2024-04-10,Organic,West,2024-04
3651,2023-01-12,Organic,South,2023-01
3652,2024-09-22,Paid Search,West,2024-09
3653,2023-10-17,Referral,South,2023-10
3654,2023-12-20,Organic,West,2023-12
3655,2024-09-30,Paid Search,West,2024-09
3656,2023-03-16,Referral,North,2023-03
3657,2024-12-16,Social,West,2024-12
3658,2024-07-14,Social,East,2024-07
3659,2024-08-13,Paid Search,North,2024-08
3660,2024-03-16,Paid Search,South,2024-03
3661,2023-08-29,Organic,North,2023-08
3662,2023-06-03,Paid Search,East,2023-06
3663,2023-04-06,Social,East,2023-04
3664,2024-12-26,Paid Search,West,2024-12
3665,2023-10-21,Paid Search,East,2023-10
3666,2023-07-28,Paid Search,East,2023-07
3667,2023-12-09,Paid Search,East,2023-12
3668,2023-03-29,Referral,East,2023-03
3669,2024-01-25,Organic,South,2024-01
3670,2023-11-21,Paid Search,South,2023-11
3671,2023-06-06,Paid Search,North,2023-06
3672,2024-10-29,Organic,West,2024-10
