customer_id,acquisition_channel,lifetime_margin,lifetime_revenue,total_orders,active_months,is_churned,ltv_bucket
8156,Paid Search,47.61,559.19,7,8,1,Low (0–50)
8157,Paid Search,43.38000000000001,377.46999999999997,4,2,1,Low (0–50)
8158,Organic,-89.76,379.9,5,19,0,Deep Loss (<-50)
8159,Paid Search,160.01,3148.62,39,6,1,High (>150)
8160,Paid Search,-132.38,739.08,9,3,1,Deep Loss (<-50)
8161,Organic,-119.14999999999999,849.1800000000001,11,1,0,Deep Loss (<-50)
8162,Referral,144.8,636.3,6,12,1,Healthy (50–150)
8163,Paid Search,69.5,826.8100000000001,11,2,1,Healthy (50–150)
8164,Paid Search,-15.989999999999998,338.36,4,1,1,Loss (-50–0)
8165,Referral,29.059999999999995,859.27,9,2,1,Low (0–50)
8166,Paid Search,32.83,612.75,9,1,1,Low (0–50)
8167,Organic,-153.96,662.07,10,11,1,Deep Loss (<-50)
8168,Social,-12.579999999999998,610.73,8,1,1,Loss (-50–0)
8169,Referral,-123.88000000000001,893.82,11,6,1,Deep Loss (<-50)
8170,Paid Search,36.0,810.67,12,1,1,Low (0–50)
8171,Paid Search,-516.23,4757.46,57,5,0,Deep Loss (<-50)
8172,Paid Search,-46.08999999999999,720.5,10,2,1,Loss (-50–0)
8173,Social,19.61,519.3100000000001,7,6,1,Low (0–50)
8174,Social,-109.63000000000001,387.24,6,1,1,Deep Loss (<-50)
8175,Paid Search,28.42,387.45,5,1,1,Low (0–50)
8176,Organic,-160.82999999999998,558.66,10,1,1,Deep Loss (<-50)
8177,Referral,-18.820000000000007,375.53,6,10,1,Loss (-50–0)
8178,Paid Search,122.91,586.46,6,1,1,Healthy (50–150)
8179,Paid Search,174.94,572.73,6,5,1,High (>150)
8180,Paid Search,147.97,1157.2,14,1,1,Healthy (50–150)
8181,Paid Search,-19.400000000000013,619.49,9,17,1,Loss (-50–0)
8182,Referral,-124.87,858.5899999999999,12,5,1,Deep Loss (<-50)
8183,Social,-27.46,120.5,3,1,1,Loss (-50–0)
8184,Paid Search,-0.13999999999999968,1056.19,10,1,0,Loss (-50–0)
8185,Paid Search,73.85,535.4399999999999,7,2,1,Healthy (50–150)
8186,Paid Search,-236.53,621.86,8,13,1,Deep Loss (<-50)
8187,Referral,48.42999999999999,477.65999999999997,6,1,1,Low (0–50)
8188,Organic,64.43,488.71,4,13,0,Healthy (50–150)
8189,Organic,-77.87,413.75,8,4,1,Deep Loss (<-50)
8190,Organic,-140.18,253.63,6,13,0,Deep Loss (<-50)
8191,Paid Search,-53.33,1233.65,15,12,0,Deep Loss (<-50)
8192,Organic,97.06,996.56,11,24,0,Healthy (50–150)
8193,Social,58.14,345.94,4,1,1,Healthy (50–150)
8194,Paid Search,158.2,725.67,7,9,1,High (>150)
8195,Organic,-69.25,787.85,10,1,1,Deep Loss (<-50)
8196,Paid Search,-143.89000000000001,672.51,10,2,1,Deep Loss (<-50)
8197,Organic,3.0899999999999963,703.26,7,8,0,Low (0–50)
8198,Organic,31.629999999999995,547.26,7,4,1,Low (0–50)
8199,Organic,-44.96,404.33000000000004,7,6,1,Loss (-50–0)
8200,Referral,35.49000000000001,1043.25,11,24,0,Low (0–50)
8201,Paid Search,-19.849999999999994,648.42,7,10,1,Loss (-50–0)
8202,Organic,-22.32,547.87,5,3,1,Loss (-50–0)
8203,Paid Search,-178.04999999999998,3681.46,41,5,0,Deep Loss (<-50)
8204,Referral,5.540000000000006,535.94,6,1,1,Low (0–50)
8205,Paid Search,-54.650000000000006,739.3199999999999,9,3,1,Deep Loss (<-50)
8206,Referral,42.35,725.6,6,8,1,Low (0–50)
8207,Paid Search,114.34,661.29,8,8,1,Healthy (50–150)
8208,Paid Search,198.20000000000002,772.31,8,14,1,High (>150)
8209,Paid Search,14.080000000000002,722.01,10,1,1,Low (0–50)
8210,Social,-93.01,445.67,8,17,1,Deep Loss (<-50)
8211,Paid Search,-138.64000000000001,688.02,12,6,1,Deep Loss (<-50)
8212,Paid Search,39.46999999999999,613.49,8,1,1,Low (0–50)
8213,Paid Search,22.28,146.43,2,2,1,Low (0–50)
8214,Paid Search,-323.53000000000003,3813.01,57,4,1,Deep Loss (<-50)
8215,Paid Search,9.059999999999999,490.33,7,2,1,Low (0–50)
8216,Organic,24.950000000000003,947.33,11,1,1,Low (0–50)
8217,Paid Search,-107.75,411.8,6,4,1,Deep Loss (<-50)
8218,Organic,-52.63999999999999,1122.5,14,1,1,Deep Loss (<-50)
8219,Paid Search,-79.29,689.71,9,15,0,Deep Loss (<-50)
8220,Paid Search,-8.180000000000007,772.4200000000001,9,12,0,Loss (-50–0)
8221,Organic,-116.53999999999999,1008.53,11,5,0,Deep Loss (<-50)
8222,Paid Search,143.62,758.8,8,1,1,Healthy (50–150)
8223,Paid Search,-186.96000000000004,3071.08,49,4,1,Deep Loss (<-50)
8224,Paid Search,-137.66,974.8299999999999,12,5,0,Deep Loss (<-50)
8225,Paid Search,-8.799999999999997,608.37,10,13,1,Loss (-50–0)
8226,Organic,-104.08999999999999,348.02,7,1,1,Deep Loss (<-50)
8227,Organic,42.44,695.71,9,9,1,Low (0–50)
8228,Organic,138.22,4376.85,51,6,1,Healthy (50–150)
8229,Paid Search,27.86,418.97,5,1,1,Low (0–50)
8230,Paid Search,104.7,718.59,8,1,1,Healthy (50–150)
8231,Paid Search,144.01,686.97,7,7,1,Healthy (50–150)
8232,Organic,120.97999999999999,772.0500000000001,8,3,1,Healthy (50–150)
8233,Organic,-77.51,627.99,8,24,0,Deep Loss (<-50)
8234,Paid Search,42.45,547.61,7,13,0,Low (0–50)
8235,Referral,144.70999999999998,659.07,6,7,1,Healthy (50–150)
8236,Paid Search,2.950000000000001,275.41999999999996,4,6,1,Low (0–50)
8237,Social,-56.1,255.13,6,1,1,Deep Loss (<-50)
8238,Paid Search,18.089999999999996,1244.03,12,13,0,Low (0–50)
8239,Referral,-30.979999999999997,466.51,7,5,1,Loss (-50–0)
8240,Paid Search,-9.66,1130.86,16,4,1,Loss (-50–0)
8241,Referral,-85.61,396.57,6,20,0,Deep Loss (<-50)
8242,Paid Search,-37.870000000000005,399.85,7,1,1,Loss (-50–0)
8243,Paid Search,136.04,786.56,8,4,1,Healthy (50–150)
8244,Paid Search,48.769999999999996,351.45,5,5,1,Low (0–50)
8245,Social,94.41999999999999,481.42,6,1,1,Healthy (50–150)
8246,Social,11.110000000000001,294.28999999999996,4,1,1,Low (0–50)
8247,Paid Search,100.62,476.37,6,4,1,Healthy (50–150)
8248,Organic,-165.74,424.99,6,6,1,Deep Loss (<-50)
8249,Organic,-44.739999999999995,1038.37,11,3,0,Loss (-50–0)
8250,Paid Search,-107.18,657.51,8,13,0,Deep Loss (<-50)
8251,Paid Search,-237.62,984.47,12,1,1,Deep Loss (<-50)
8252,Social,-55.89,568.24,8,4,0,Deep Loss (<-50)
8253,Organic,72.61,894.51,13,1,1,Healthy (50–150)
8254,Paid Search,-5.780000000000006,805.6,8,1,1,Loss (-50–0)
8255,Paid Search,77.19,613.79,6,3,1,Healthy (50–150)
8256,Paid Search,-10.569999999999995,930.49,10,4,0,Loss (-50–0)
8257,Organic,33.31999999999999,680.85,8,12,1,Low (0–50)
8258,Paid Search,-68.19,554.5600000000001,6,3,0,Deep Loss (<-50)
8259,Organic,38.449999999999996,755.1700000000001,9,2,1,Low (0–50)
8260,Paid Search,-14.610000000000003,1009.24,8,5,0,Loss (-50–0)
8261,Paid Search,16.740000000000002,358.28,6,2,1,Low (0–50)
8262,Paid Search,-103.89000000000001,523.5699999999999,11,1,1,Deep Loss (<-50)
8263,Referral,38.2,1036.77,12,23,0,Low (0–50)
8264,Paid Search,162.98,790.57,10,4,1,High (>150)
8265,Referral,-59.239999999999995,602.53,8,1,1,Deep Loss (<-50)
8266,Paid Search,114.6,457.7,7,6,1,Healthy (50–150)
8267,Organic,-124.94,852.54,11,13,0,Deep Loss (<-50)
8268,Paid Search,-74.56,525.51,8,8,1,Deep Loss (<-50)
8269,Organic,49.92,933.61,11,7,1,Low (0–50)
8270,Referral,26.729999999999997,882.1700000000001,9,6,0,Low (0–50)
8271,Paid Search,58.07,511.36,7,9,1,Healthy (50–150)
8272,Paid Search,22.950000000000003,654.16,8,7,1,Low (0–50)
8273,Organic,-98.99,224.01,5,6,1,Deep Loss (<-50)
8274,Paid Search,144.66,4195.01,49,6,1,Healthy (50–150)
8275,Organic,-120.31,360.97999999999996,5,1,1,Deep Loss (<-50)
8276,Paid Search,-0.6999999999999904,849.3199999999999,10,1,1,Loss (-50–0)
8277,Organic,80.03999999999999,619.31,6,23,0,Healthy (50–150)
8278,Organic,155.92,968.66,11,23,0,High (>150)
8279,Paid Search,-113.83,574.17,8,9,1,Deep Loss (<-50)
8280,Organic,27.340000000000003,436.29,6,3,1,Low (0–50)
8281,Paid Search,-3.889999999999999,704.41,9,1,1,Loss (-50–0)
8282,Paid Search,-30.14,579.63,9,2,0,Loss (-50–0)
8283,Paid Search,15.31999999999999,354.91,5,8,0,Low (0–50)
8284,Organic,69.39,1025.0,13,3,1,Healthy (50–150)
8285,Paid Search,-20.199999999999996,401.96,7,9,0,Loss (-50–0)
8286,Social,-34.779999999999994,441.93,5,7,0,Loss (-50–0)
8287,Organic,-43.04,538.21,6,7,1,Loss (-50–0)
8288,Paid Search,-197.37,633.35,8,16,1,Deep Loss (<-50)
8289,Referral,171.2,964.86,9,21,1,High (>150)
8290,Paid Search,-44.56999999999999,193.61,4,7,1,Loss (-50–0)
8291,Organic,104.13,651.75,7,1,0,Healthy (50–150)
8292,Paid Search,-164.38,570.39,8,17,0,Deep Loss (<-50)
8293,Organic,93.59,531.47,6,2,1,Healthy (50–150)
8294,Organic,76.45,445.06,6,3,1,Healthy (50–150)
8295,Organic,-48.2,732.23,10,15,0,Loss (-50–0)
8296,Paid Search,-108.9,485.87,7,1,1,Deep Loss (<-50)
8297,Paid Search,-99.67,702.4,10,6,1,Deep Loss (<-50)
8298,Paid Search,-143.82999999999998,398.14,8,3,1,Deep Loss (<-50)
8299,Paid Search,-203.19,275.73,6,5,1,Deep Loss (<-50)
8300,Paid Search,-65.15,390.69,4,19,0,Deep Loss (<-50)
8301,Organic,-45.41,990.0999999999999,8,14,0,Loss (-50–0)
8302,Referral,59.82,846.65,10,2,1,Healthy (50–150)
8303,Paid Search,21.82000000000001,1087.6399999999999,13,1,1,Low (0–50)
8304,Paid Search,-34.23,548.36,7,19,0,Loss (-50–0)
8305,Referral,66.89,767.4300000000001,10,8,1,Healthy (50–150)
8306,Referral,233.73000000000002,1014.22,10,1,1,High (>150)
8307,Paid Search,38.47,880.85,10,5,1,Low (0–50)
8308,Paid Search,-149.61000000000004,726.88,8,1,1,Deep Loss (<-50)
8309,Organic,91.19,503.65000000000003,5,1,1,Healthy (50–150)
8310,Referral,92.16,654.03,8,10,0,Healthy (50–150)
8311,Paid Search,47.39,766.33,9,3,1,Low (0–50)
8312,Organic,101.2,1284.0,16,3,1,Healthy (50–150)
8313,Organic,31.169999999999998,700.48,9,8,1,Low (0–50)
8314,Paid Search,35.58,562.9300000000001,8,12,0,Low (0–50)
8315,Organic,30.25,389.05,5,9,1,Low (0–50)
8316,Paid Search,31.369999999999997,523.39,6,3,1,Low (0–50)
8317,Organic,-5.520000000000003,763.96,8,8,0,Loss (-50–0)
8318,Organic,9.79,255.94,3,9,0,Low (0–50)
8319,Paid Search,-161.94,1168.13,14,8,0,Deep Loss (<-50)
8320,Organic,104.14999999999999,650.91,6,2,1,Healthy (50–150)
8321,Organic,-201.21,314.23,8,1,1,Deep Loss (<-50)
8322,Social,14.420000000000005,835.3199999999999,9,8,0,Low (0–50)
8323,Paid Search,-36.15,564.36,10,1,1,Loss (-50–0)
8324,Paid Search,-93.72,598.79,7,3,1,Deep Loss (<-50)
8325,Social,-23.28,397.97,7,1,1,Loss (-50–0)
8326,Organic,-9.070000000000007,694.47,8,3,1,Loss (-50–0)
8327,Social,6.980000000000002,795.55,11,4,1,Low (0–50)
8328,Paid Search,69.28999999999999,1072.53,10,14,0,Healthy (50–150)
8329,Paid Search,34.16,740.0400000000001,7,7,0,Low (0–50)
8330,Paid Search,-122.48,236.64,5,1,1,Deep Loss (<-50)
8331,Referral,-15.170000000000002,664.37,7,20,0,Loss (-50–0)
8332,Referral,151.58,1274.82,13,6,1,High (>150)
8333,Organic,4.350000000000001,635.7,8,1,1,Low (0–50)
8334,Paid Search,129.05,1037.68,10,4,1,Healthy (50–150)
8335,Paid Search,-136.03,747.16,11,1,1,Deep Loss (<-50)
8336,Organic,153.88,890.56,8,3,1,High (>150)
8337,Organic,-35.91,1345.9,13,14,0,Loss (-50–0)
8338,Organic,-54.01,399.3,6,8,1,Deep Loss (<-50)
8339,Paid Search,35.449999999999996,814.78,9,4,1,Low (0–50)
8340,Paid Search,2.9999999999999996,439.89,5,1,1,Low (0–50)
8341,Paid Search,-17.91,417.98,7,1,1,Loss (-50–0)
8342,Organic,44.879999999999995,991.21,14,24,0,Low (0–50)
8343,Paid Search,36.790000000000006,276.46000000000004,4,2,1,Low (0–50)
8344,Social,-45.059999999999995,316.59,5,6,1,Loss (-50–0)
8345,Organic,-48.769999999999996,955.64,10,5,0,Loss (-50–0)
8346,Paid Search,6.029999999999994,545.52,5,1,1,Low (0–50)
8347,Paid Search,140.57,1126.59,10,18,0,Healthy (50–150)
8348,Social,37.269999999999996,427.38,7,1,1,Low (0–50)
8349,Paid Search,-128.49,568.37,6,6,1,Deep Loss (<-50)
8350,Paid Search,-267.92,3672.5,49,10,0,Deep Loss (<-50)
8351,Social,-62.599999999999994,790.3199999999999,10,10,0,Deep Loss (<-50)
8352,Organic,108.93,826.16,9,14,1,Healthy (50–150)
8353,Organic,52.129999999999995,1290.62,11,11,0,Healthy (50–150)
8354,Paid Search,78.28999999999999,990.6800000000001,10,3,1,Healthy (50–150)
8355,Referral,19.759999999999998,343.19,6,22,0,Low (0–50)
8356,Paid Search,393.17999999999995,4330.16,48,15,0,High (>150)
8357,Paid Search,65.83999999999999,744.55,10,3,1,Healthy (50–150)
8358,Paid Search,131.33999999999997,1003.0000000000001,12,4,1,Healthy (50–150)
8359,Paid Search,78.21000000000001,458.78999999999996,6,4,1,Healthy (50–150)
8360,Social,11.899999999999993,834.29,14,1,1,Low (0–50)
8361,Organic,-136.76,533.35,7,1,1,Deep Loss (<-50)
8362,Organic,-45.709999999999994,798.62,11,2,1,Loss (-50–0)
8363,Social,39.379999999999995,217.99,2,13,1,Low (0–50)
8364,Paid Search,96.35,977.93,13,4,1,Healthy (50–150)
8365,Paid Search,41.06,585.66,6,12,0,Low (0–50)
8366,Organic,-54.06,522.85,7,11,0,Deep Loss (<-50)
8367,Organic,13.720000000000002,686.8199999999999,8,3,1,Low (0–50)
8368,Organic,26.3,464.89,6,1,1,Low (0–50)
8369,Paid Search,-102.59,557.42,8,4,1,Deep Loss (<-50)
8370,Organic,-17.55,986.57,9,23,0,Loss (-50–0)
8371,Paid Search,22.779999999999994,928.76,12,11,1,Low (0–50)
8372,Paid Search,-33.44,911.53,11,8,1,Loss (-50–0)
8373,Paid Search,106.29,837.38,10,8,1,Healthy (50–150)
8374,Paid Search,-57.99,819.3199999999999,11,4,1,Deep Loss (<-50)
8375,Paid Search,-97.29999999999998,409.03999999999996,7,1,1,Deep Loss (<-50)
8376,Paid Search,88.61,906.11,10,1,1,Healthy (50–150)
8377,Social,60.2,264.09000000000003,3,5,1,Healthy (50–150)
8378,Social,191.87,680.0699999999999,8,2,1,High (>150)
8379,Organic,123.50999999999999,725.02,7,13,0,Healthy (50–150)
8380,Social,70.0,462.44,6,2,1,Healthy (50–150)
8381,Social,24.96,536.6,7,1,1,Low (0–50)
8382,Paid Search,-50.35,468.45000000000005,7,9,1,Deep Loss (<-50)
8383,Paid Search,-44.0,724.81,12,7,0,Loss (-50–0)
8384,Social,5.780000000000001,947.79,11,1,1,Low (0–50)
8385,Organic,-90.7,227.18,4,24,0,Deep Loss (<-50)
8386,Paid Search,-61.00999999999999,320.06,5,3,1,Deep Loss (<-50)
8387,Organic,-269.69,4289.37,45,9,0,Deep Loss (<-50)
8388,Paid Search,-47.4,286.48,3,15,0,Loss (-50–0)
8389,Paid Search,19.97,471.72,5,1,1,Low (0–50)
8390,Paid Search,-50.750000000000014,988.88,11,12,1,Deep Loss (<-50)
8391,Paid Search,8.17,194.92000000000002,2,7,1,Low (0–50)
8392,Paid Search,133.6,975.42,11,1,1,Healthy (50–150)
8393,Referral,-1.3899999999999935,1005.14,9,10,0,Loss (-50–0)
8394,Paid Search,-84.39999999999999,735.1999999999999,10,12,0,Deep Loss (<-50)
8395,Paid Search,-344.01,603.93,11,9,0,Deep Loss (<-50)
8396,Paid Search,-101.5,108.14,3,8,0,Deep Loss (<-50)
8397,Organic,-9.110000000000007,717.69,8,1,1,Loss (-50–0)
8398,Social,-24.669999999999995,446.55,7,1,1,Loss (-50–0)
8399,Paid Search,-4.930000000000005,579.1800000000001,6,4,0,Loss (-50–0)
8400,Paid Search,-48.16,361.58000000000004,5,4,0,Loss (-50–0)
8401,Paid Search,-187.04000000000002,1186.82,15,18,0,Deep Loss (<-50)
8402,Organic,-97.46999999999998,1210.1100000000001,14,5,0,Deep Loss (<-50)
8403,Paid Search,-78.09,594.94,8,1,1,Deep Loss (<-50)
8404,Paid Search,-85.36000000000001,274.62,6,1,1,Deep Loss (<-50)
8405,Paid Search,-94.05,667.13,10,1,1,Deep Loss (<-50)
8406,Paid Search,-73.13,422.49,5,1,1,Deep Loss (<-50)
8407,Social,264.27,1012.47,8,5,1,High (>150)
8408,Paid Search,29.150000000000002,452.58,6,1,1,Low (0–50)
8409,Paid Search,55.3,404.58,6,12,0,Healthy (50–150)
8410,Referral,-19.25999999999999,566.12,9,8,1,Loss (-50–0)
8411,Referral,-35.89,710.2,8,20,0,Loss (-50–0)
8412,Paid Search,80.18,818.96,10,3,0,Healthy (50–150)
8413,Social,-177.98000000000002,3520.08,45,6,1,Deep Loss (<-50)
8414,Organic,-51.55,429.36,6,5,1,Deep Loss (<-50)
8415,Paid Search,85.03999999999999,291.33000000000004,4,19,1,Healthy (50–150)
8416,Organic,3.01,139.18,3,13,1,Low (0–50)
8417,Paid Search,-14.84,336.31,5,5,0,Loss (-50–0)
8418,Paid Search,-269.13,379.02,7,5,1,Deep Loss (<-50)
8419,Paid Search,40.72,662.44,10,1,1,Low (0–50)
8420,Organic,-45.11,786.5799999999999,12,11,1,Loss (-50–0)
8421,Referral,-124.21000000000001,623.89,9,24,0,Deep Loss (<-50)
8422,Paid Search,-90.55000000000001,517.13,7,1,1,Deep Loss (<-50)
8423,Paid Search,-19.72999999999999,618.8100000000001,8,6,1,Loss (-50–0)
8424,Organic,94.49000000000001,555.72,6,5,1,Healthy (50–150)
8425,Organic,-5.039999999999999,401.97,6,16,1,Loss (-50–0)
8426,Referral,-312.33,348.83,9,1,1,Deep Loss (<-50)
8427,Paid Search,-29.410000000000004,338.31,5,1,1,Loss (-50–0)
8429,Paid Search,24.74,116.97,1,1,1,Low (0–50)
8430,Organic,102.12,545.0600000000001,8,9,1,Healthy (50–150)
8431,Paid Search,87.67,499.41,7,1,1,Healthy (50–150)
8432,Paid Search,12.080000000000002,862.37,13,5,1,Low (0–50)
8433,Paid Search,-28.659999999999982,803.25,12,12,1,Loss (-50–0)
8434,Referral,22.79999999999999,1228.13,14,1,1,Low (0–50)
8435,Organic,173.6,690.22,5,1,0,High (>150)
8436,Social,-192.35,369.57,6,22,0,Deep Loss (<-50)
8437,Paid Search,3.8200000000000003,721.25,11,6,1,Low (0–50)
8438,Organic,-15.57,432.16999999999996,7,1,1,Loss (-50–0)
8439,Paid Search,-291.83,828.68,13,1,1,Deep Loss (<-50)
8440,Organic,-4.539999999999999,685.99,9,24,0,Loss (-50–0)
8441,Referral,36.790000000000006,635.01,8,2,1,Low (0–50)
8442,Referral,17.559999999999995,637.05,8,13,1,Low (0–50)
8443,Organic,73.8,1069.26,11,2,1,Healthy (50–150)
8444,Organic,-20.650000000000013,627.71,8,4,1,Loss (-50–0)
8445,Social,-99.15,323.47,6,16,1,Deep Loss (<-50)
8446,Paid Search,62.06999999999999,745.31,11,1,1,Healthy (50–150)
8447,Referral,-151.67999999999998,653.5799999999999,9,2,1,Deep Loss (<-50)
8448,Social,23.250000000000007,597.77,5,4,0,Low (0–50)
8449,Organic,-117.2,356.34000000000003,7,7,1,Deep Loss (<-50)
8450,Organic,-338.53,3329.11,50,1,1,Deep Loss (<-50)
8451,Paid Search,33.33,325.95000000000005,4,3,1,Low (0–50)
8452,Paid Search,119.68,1010.76,10,2,1,Healthy (50–150)
8453,Organic,-125.62,630.53,10,1,1,Deep Loss (<-50)
8454,Paid Search,-20.92,318.51,5,2,1,Loss (-50–0)
8455,Organic,-128.07000000000002,675.83,10,23,0,Deep Loss (<-50)
8456,Referral,60.19,469.78999999999996,6,2,1,Healthy (50–150)
8457,Paid Search,7.649999999999999,493.04,7,5,1,Low (0–50)
8458,Paid Search,52.28,528.08,6,1,1,Healthy (50–150)
8459,Organic,45.16,541.39,6,1,0,Low (0–50)
8460,Paid Search,32.74999999999999,219.36,4,1,1,Low (0–50)
8461,Paid Search,-48.6,726.42,9,4,0,Loss (-50–0)
8462,Paid Search,-119.34,186.16,4,1,1,Deep Loss (<-50)
8463,Paid Search,-15.809999999999995,444.03000000000003,5,5,1,Loss (-50–0)
8464,Paid Search,-39.05,443.09999999999997,5,18,0,Loss (-50–0)
8465,Referral,111.00999999999999,782.6099999999999,7,1,0,Healthy (50–150)
8466,Paid Search,41.78,543.1,8,8,1,Low (0–50)
8467,Paid Search,539.7,5271.88,57,1,1,High (>150)
8468,Social,-112.13000000000001,306.9,5,1,1,Deep Loss (<-50)
8469,Referral,174.64000000000001,851.51,9,1,1,High (>150)
8470,Paid Search,88.16,616.3,6,4,1,Healthy (50–150)
8471,Organic,-79.75,319.01,7,1,1,Deep Loss (<-50)
8472,Organic,36.230000000000004,574.17,9,11,1,Low (0–50)
8473,Organic,55.709999999999994,529.03,7,1,1,Healthy (50–150)
8474,Referral,102.70000000000002,1174.97,15,6,1,Healthy (50–150)
8475,Organic,5.57,327.76,4,9,0,Low (0–50)
8476,Paid Search,-60.22,235.34,5,1,1,Deep Loss (<-50)
8477,Organic,-4.989999999999998,286.06,5,6,1,Loss (-50–0)
8478,Organic,-54.17999999999999,528.85,7,2,1,Deep Loss (<-50)
8479,Organic,-132.06,386.38,5,1,1,Deep Loss (<-50)
8480,Paid Search,25.019999999999996,940.04,11,10,0,Low (0–50)
8481,Paid Search,-10.550000000000008,621.41,11,2,1,Loss (-50–0)
8482,Social,34.76,875.1,11,12,1,Low (0–50)
8483,Paid Search,-133.35,354.25,6,1,1,Deep Loss (<-50)
8484,Paid Search,33.32,383.45,4,2,0,Low (0–50)
8485,Referral,-25.74000000000001,379.93,5,1,1,Loss (-50–0)
8486,Paid Search,-59.47,1032.16,13,4,1,Deep Loss (<-50)
8487,Paid Search,145.82,921.61,8,2,1,Healthy (50–150)
8488,Organic,-43.32,356.4,8,1,1,Loss (-50–0)
8489,Organic,46.36999999999999,2782.52,36,5,1,Low (0–50)
8490,Organic,185.26,1113.23,13,1,1,High (>150)
8491,Social,-21.230000000000004,721.99,7,13,0,Loss (-50–0)
8492,Paid Search,123.97999999999999,729.33,9,4,1,Healthy (50–150)
8493,Organic,59.24,439.9,5,9,1,Healthy (50–150)
8494,Paid Search,-163.22,839.0899999999999,10,10,0,Deep Loss (<-50)
8495,Paid Search,159.35999999999999,612.21,6,1,1,High (>150)
8496,Organic,-448.04,4886.39,56,3,0,Deep Loss (<-50)
8497,Paid Search,39.03000000000001,1054.17,11,1,0,Low (0–50)
8498,Organic,130.61,680.27,7,1,1,Healthy (50–150)
8499,Paid Search,90.61,731.76,7,1,1,Healthy (50–150)
8500,Paid Search,-88.78,404.13,5,4,1,Deep Loss (<-50)
8501,Organic,89.39,808.31,11,4,1,Healthy (50–150)
8502,Organic,5.5,657.6899999999999,10,1,1,Low (0–50)
8503,Paid Search,-73.83000000000001,532.39,7,1,1,Deep Loss (<-50)
8504,Social,-0.17999999999999794,823.88,7,1,0,Loss (-50–0)
8505,Paid Search,141.17,1104.82,13,1,1,Healthy (50–150)
8506,Paid Search,-41.47,837.81,7,6,0,Loss (-50–0)
8507,Paid Search,53.7,387.12,6,7,1,Healthy (50–150)
8508,Paid Search,-2.5299999999999976,376.39,6,2,1,Loss (-50–0)
8509,Paid Search,-125.12,510.79,6,9,0,Deep Loss (<-50)
8510,Referral,87.17,476.90999999999997,5,5,1,Healthy (50–150)
8511,Organic,130.83,692.08,5,5,1,Healthy (50–150)
8512,Paid Search,99.60000000000001,951.59,13,1,1,Healthy (50–150)
8513,Social,-202.3,524.43,10,1,1,Deep Loss (<-50)
8514,Paid Search,34.45,686.69,8,8,0,Low (0–50)
8515,Paid Search,-63.37000000000001,882.62,10,19,0,Deep Loss (<-50)
8516,Paid Search,-57.57000000000001,598.05,10,7,1,Deep Loss (<-50)
8517,Paid Search,-89.63,757.13,7,1,0,Deep Loss (<-50)
8518,Organic,93.52,684.64,7,1,1,Healthy (50–150)
8519,Paid Search,77.06,937.04,12,3,1,Healthy (50–150)
8520,Organic,-31.659999999999997,306.63,4,11,0,Loss (-50–0)
8521,Organic,-15.019999999999998,557.61,8,1,1,Loss (-50–0)
8522,Referral,-255.42999999999998,496.53,9,13,0,Deep Loss (<-50)
8523,Organic,158.53,665.3,8,6,1,High (>150)
8524,Paid Search,-82.47,514.36,9,8,1,Deep Loss (<-50)
8525,Paid Search,-159.55,557.89,9,4,1,Deep Loss (<-50)
8526,Organic,243.20999999999998,1068.04,12,7,1,High (>150)
