order_id,variable_cost,delivery_cost,support_cost
37561,49.42,8.13,8.27
37562,13.36,29.52,11.41
37563,29.82,10.95,12.86
37564,43.15,9.42,2.49
37565,89.28,9.66,6.1
37566,83.93,16.31,11.24
37567,14.69,10.01,13.87
37568,13.24,17.23,5.65
37569,31.87,12.2,31.34
37570,21.94,17.99,2.53
37571,79.58,27.4,3.5
37572,15.28,15.31,12.12
37573,26.78,13.15,21.26
37574,23.7,19.07,6.16
37575,17.09,7.29,53.59
37576,51.11,28.72,9.85
37577,24.22,15.66,6.04
37578,29.66,16.96,24.65
37579,16.22,11.75,5.14
37580,35.08,16.51,5.41
37581,16.14,32.28,3.92
37582,40.78,15.01,19.3
37583,29.67,27.28,89.43
37584,36.19,15.96,4.46
37585,36.47,10.98,3.34
37586,21.54,20.85,5.85
37587,38.79,17.05,1.18
37588,27.35,8.37,2.58
37589,24.18,14.74,8.65
37590,34.84,10.14,1.73
37591,27.52,12.59,11.3
37592,74.28,8.44,7.25
37593,25.97,22.75,6.14
37594,22.65,16.34,5.69
37595,23.22,11.82,4.85
37596,19.33,17.64,5.31
37597,24.95,8.67,4.23
37598,21.72,18.03,27.53
37599,28.35,16.3,24.95
37600,31.97,23.16,5.3
37601,17.97,11.8,7.79
37602,57.27,25.7,53.66
37603,82.0,12.73,2.68
37604,19.41,14.9,8.75
37605,22.85,8.46,5.4
37606,95.76,23.33,2.39
37607,41.95,8.46,14.7
37608,17.66,16.22,2.49
37609,27.55,10.44,1.81
37610,18.89,12.44,7.32
37611,66.58,22.26,18.0
37612,15.32,10.55,10.67
37613,29.12,19.57,8.0
37614,33.43,12.47,12.28
37615,51.27,13.96,1.38
37616,25.55,14.97,1.25
37617,10.88,18.35,6.28
37618,35.76,12.18,7.04
37619,23.04,15.39,6.7
37620,33.3,15.86,24.8
37621,41.03,23.95,29.09
37622,102.75,14.62,36.59
37623,17.1,10.08,7.59
37624,24.1,13.82,8.85
37625,108.09,22.54,10.6
37626,18.52,21.79,11.28
37627,26.54,16.03,54.0
37628,65.57,21.01,10.25
37629,15.48,26.43,1.52
37630,53.95,13.72,6.3
37631,26.26,18.81,5.25
37632,123.12,12.17,14.11
37633,17.02,20.77,4.07
37634,73.31,8.65,12.74
37635,48.69,18.9,6.82
37636,35.15,29.56,4.18
37637,46.7,11.57,4.19
37638,18.98,15.64,4.99
37639,84.43,8.43,5.51
37640,48.05,16.27,7.5
37641,24.83,16.97,0.78
37642,79.3,9.34,5.45
37643,20.52,19.28,0.6
37644,58.25,26.56,1.19
37645,18.76,17.72,7.02
37646,114.77,23.19,2.06
37647,28.17,22.8,7.42
37648,26.65,24.07,9.46
37649,23.84,18.22,14.92
37650,19.29,18.48,10.94
37651,48.01,16.79,5.31
37652,30.39,14.56,5.96
37653,23.21,8.3,44.32
37654,40.94,15.55,2.11
37655,18.81,13.26,2.21
37656,11.71,20.46,1.66
37657,72.75,27.08,4.06
37658,82.48,25.97,6.76
37659,19.15,19.76,10.79
37660,106.9,18.57,20.75
37661,31.46,12.54,10.32
37662,13.32,11.26,26.67
37663,53.51,24.31,33.86
37664,26.12,31.28,79.07
37665,17.03,14.62,4.53
37666,25.28,20.92,11.94
37667,41.22,19.41,4.59
37668,16.78,13.58,22.42
37669,102.0,15.44,2.75
37670,26.88,22.5,12.83
37671,73.06,10.05,6.06
37672,54.3,17.83,42.5
37673,33.63,17.93,29.2
37674,33.23,11.26,1.15
37675,33.26,15.54,8.2
37676,28.24,22.25,8.3
37677,80.13,21.56,6.04
37678,25.01,13.99,10.7
37679,19.28,21.07,8.58
37680,78.21,20.24,31.97
37681,19.7,21.95,13.3
37682,43.73,15.87,4.24
37683,81.68,12.77,6.69
37684,25.39,7.29,13.1
37685,116.67,11.96,2.57
37686,17.97,11.81,25.19
37687,18.14,7.95,1.53
37688,30.16,15.49,22.58
37689,20.05,10.12,18.84
37690,133.06,6.62,3.77
37691,18.77,14.62,7.47
37692,96.02,15.69,8.55
37693,56.99,12.93,4.66
37694,31.67,18.07,26.41
37695,18.56,26.45,6.68
37696,75.72,20.08,2.22
37697,25.46,13.88,2.24
37698,28.6,10.9,4.29
37699,30.12,16.99,17.05
37700,20.05,14.57,41.8
37701,23.09,9.67,4.46
37702,76.61,17.91,8.57
37703,78.77,23.84,2.69
37704,60.48,13.36,1.28
37705,33.31,27.8,6.52
37706,45.91,9.82,6.85
37707,21.51,18.43,13.6
37708,28.62,24.15,4.93
37709,14.0,9.86,10.83
37710,20.42,20.07,40.9
37711,36.71,11.08,6.09
37712,42.09,20.22,10.34
37713,24.97,12.25,0.87
37714,18.26,16.04,4.11
37715,19.19,22.91,7.1
37716,16.97,10.68,3.13
37717,30.05,11.65,6.24
37718,20.65,20.33,23.55
37719,102.71,16.78,8.4
37720,26.12,12.5,1.62
37721,19.27,17.52,1.58
37722,54.05,26.08,6.38
37723,95.16,8.41,8.76
37724,24.33,20.87,11.92
37725,103.09,23.48,8.13
37726,128.51,15.07,5.19
37727,17.05,15.57,13.78
37728,86.36,12.3,13.79
37729,20.33,16.82,0.65
37730,20.07,9.12,11.09
37731,77.51,12.46,4.13
37732,21.56,9.67,3.05
37733,25.49,13.46,3.43
37734,16.38,7.76,9.08
37735,40.22,20.76,31.31
37736,20.29,20.61,4.63
37737,19.47,28.04,8.17
37738,24.7,8.81,8.34
37739,15.26,15.9,43.21
37740,19.61,12.65,23.98
37741,16.42,22.34,1.68
37742,20.9,7.04,2.39
37743,72.21,28.85,9.76
37744,23.49,23.26,16.09
37745,20.96,22.68,4.09
37746,21.63,10.54,4.39
37747,19.83,17.94,4.31
37748,124.17,10.53,23.31
37749,36.73,15.89,11.62
37750,21.77,14.01,8.88
37751,11.1,13.68,10.77
37752,76.46,12.93,20.04
37753,28.35,9.2,20.83
37754,16.33,17.72,24.63
37755,71.2,14.36,16.15
37756,84.23,12.05,2.55
37757,20.11,9.72,2.27
37758,18.69,7.17,14.51
37759,61.83,19.15,6.1
37760,11.07,21.4,8.14
37761,49.74,25.2,4.32
37762,27.77,14.79,13.24
37763,42.06,13.91,3.72
37764,35.44,22.25,1.41
37765,27.4,18.63,2.29
37766,34.03,16.39,13.79
37767,50.78,31.42,12.58
37768,79.67,17.67,1.98
37769,31.6,26.65,18.5
37770,20.55,13.25,9.01
37771,18.85,9.99,4.96
37772,9.38,18.08,5.74
37773,67.58,12.11,11.66
37774,127.63,14.64,5.02
37775,41.25,13.17,3.25
37776,21.99,24.31,3.57
37777,35.72,16.67,7.95
37778,63.53,17.86,9.56
37779,30.12,12.61,2.07
37780,18.36,12.25,9.98
37781,28.93,19.29,16.74
37782,49.25,25.2,2.88
37783,40.22,14.52,8.05
37784,29.57,19.67,10.89
37785,16.6,9.3,5.05
37786,22.82,27.13,2.92
37787,27.19,26.59,18.26
37788,56.77,9.18,9.93
37789,23.25,20.97,18.6
37790,31.08,15.1,15.73
37791,36.81,21.16,2.16
37792,29.4,26.48,10.25
37793,20.56,14.83,3.74
37794,14.95,12.6,12.13
37795,22.64,15.98,3.65
37796,22.8,10.66,3.91
37797,17.1,8.55,12.02
37798,42.74,24.55,2.54
37799,22.96,21.34,3.28
37800,19.11,24.91,12.77
37801,99.55,21.64,9.64
37802,22.55,24.04,58.46
37803,31.76,23.51,43.04
37804,23.75,17.47,1.41
37805,98.67,24.05,8.84
37806,27.48,30.36,0.43
37807,37.85,18.1,2.75
37808,18.3,24.77,0.85
37809,119.66,8.48,4.91
37810,56.2,24.59,10.84
37811,22.32,16.41,14.28
37812,15.87,16.43,50.08
37813,26.46,22.18,2.52
37814,19.72,17.59,8.0
37815,151.68,12.44,20.48
37816,24.83,10.65,14.91
37817,29.66,28.08,25.25
37818,28.19,8.43,5.97
37819,28.71,7.07,4.49
37820,108.7,18.38,12.67
37821,136.05,18.97,8.17
37822,48.54,28.02,5.76
37823,133.6,13.93,18.59
37824,14.67,24.51,20.56
37825,62.13,10.34,8.81
37826,48.27,19.57,8.08
37827,42.65,15.74,10.28
37828,18.14,21.61,18.07
37829,19.42,11.47,1.31
37830,14.35,18.34,2.93
37831,64.19,12.98,4.52
37832,39.68,19.36,2.14
37833,28.55,14.62,8.44
37834,30.31,11.5,0.37
37835,27.41,10.24,33.89
37836,20.8,18.0,1.5
37837,28.13,10.55,22.59
37838,72.76,12.56,43.47
37839,92.17,9.9,0.8
37840,25.95,10.47,148.49
37841,22.1,7.83,4.2
37842,24.11,12.18,13.39
37843,26.65,7.97,4.84
37844,22.13,19.43,33.38
37845,35.41,18.49,6.37
37846,105.83,20.16,4.95
37847,28.37,17.35,20.5
37848,26.37,19.73,7.46
37849,53.01,20.84,11.36
37850,12.99,15.92,3.17
37851,19.37,13.55,7.55
37852,13.47,11.67,4.54
37853,18.31,21.28,4.43
37854,65.17,21.77,2.34
37855,21.51,18.16,11.09
37856,25.66,16.5,5.52
37857,47.74,19.8,22.57
37858,39.6,20.43,4.43
37859,80.84,21.51,31.0
37860,18.95,9.38,18.77
37861,36.93,26.06,33.92
37862,31.11,16.94,6.22
37863,44.68,14.15,1.73
37864,16.33,17.88,18.39
37865,25.57,10.71,13.0
37866,49.8,15.45,3.35
37867,112.55,7.27,5.07
37868,34.95,13.04,339.53
37869,19.01,10.48,2.53
37870,22.4,8.81,22.86
37871,25.85,19.01,8.97
37872,72.57,22.47,3.7
37873,28.79,23.79,3.41
37874,50.59,21.52,15.38
37875,14.37,29.1,1.85
37876,38.68,9.5,4.84
37877,12.82,8.27,5.18
37878,40.47,10.84,5.67
37879,31.17,14.24,4.04
37880,76.3,23.15,5.17
37881,90.59,29.57,3.14
37882,13.63,20.28,4.45
37883,38.9,9.11,4.12
37884,24.16,16.02,5.09
37885,20.88,22.6,8.76
37886,50.02,16.55,4.81
37887,64.04,18.85,160.91
37888,34.55,15.0,43.0
37889,132.23,27.11,4.46
37890,37.3,27.91,8.06
37891,22.49,10.49,6.31
37892,22.49,19.03,5.32
37893,100.9,15.61,5.34
37894,29.88,17.48,3.23
37895,83.77,21.77,12.49
37896,41.14,22.01,17.2
37897,29.71,12.37,3.54
37898,31.71,12.42,6.85
37899,16.37,27.82,24.11
37900,38.38,10.32,4.99
37901,56.11,13.27,2.38
37902,65.06,15.48,3.84
37903,24.25,18.4,9.23
37904,49.4,27.27,4.82
37905,19.97,20.88,4.21
37906,15.91,22.86,4.43
37907,48.74,6.99,5.37
37908,28.75,10.09,33.54
37909,37.56,19.73,2.85
37910,43.97,16.02,11.72
37911,17.1,14.18,3.48
37912,26.32,20.93,13.89
37913,92.98,8.37,0.69
37914,14.93,22.22,5.69
37915,26.84,25.51,280.43
37916,16.74,26.3,4.16
37917,47.48,25.22,2.7
37918,55.98,14.06,6.88
37919,22.13,16.76,1.3
37920,43.58,21.58,26.26
37921,56.87,17.07,1.99
37922,22.65,14.0,17.28
37923,15.36,10.2,2.64
37924,13.91,13.65,9.31
37925,18.26,8.21,25.71
37926,80.71,15.01,13.36
37927,20.29,11.02,4.82
37928,21.99,29.67,85.08
37929,29.2,18.83,6.49
37930,24.35,29.01,22.34
37931,36.73,19.81,13.6
37932,11.79,11.48,9.81
37933,26.36,10.53,5.59
37934,22.56,17.96,2.36
37935,107.64,10.84,59.44
37936,14.83,14.87,9.7
37937,74.61,15.82,1.44
37938,47.76,20.93,4.74
37939,62.04,10.03,0.97
37940,67.7,25.88,18.04
37941,58.76,20.55,11.79
37942,43.91,18.98,4.38
37943,34.81,9.29,14.09
37944,41.64,11.35,12.03
37945,20.8,15.68,4.04
37946,51.34,10.38,66.43
37947,32.56,26.64,3.6
37948,19.07,23.49,12.14
37949,84.2,12.53,36.33
37950,25.26,19.09,4.97
37951,103.3,9.94,31.7
37952,45.88,20.91,2.24
37953,26.72,15.67,23.59
37954,40.29,10.56,18.92
37955,76.01,10.09,38.18
37956,22.88,22.19,11.93
37957,40.18,20.84,0.42
37958,31.02,9.52,8.63
37959,129.86,22.5,9.97
37960,22.03,24.4,11.16
37961,23.28,26.48,20.75
37962,62.37,11.37,0.97
37963,32.06,7.41,5.61
37964,11.95,14.13,17.53
37965,24.38,21.81,9.73
37966,41.49,11.65,9.87
37967,21.06,16.18,20.63
37968,60.39,17.71,121.92
37969,91.86,24.49,8.7
37970,44.02,20.52,8.65
37971,24.34,18.19,4.09
37972,22.83,22.61,7.94
37973,120.42,17.07,62.6
37974,47.05,10.13,55.06
37975,50.89,13.32,8.81
37976,44.75,19.38,1.06
37977,86.1,11.72,1.5
37978,45.66,21.75,7.47
37979,26.6,10.86,10.0
37980,48.31,15.23,6.25
37981,26.98,18.59,22.1
37982,18.97,10.53,0.95
37983,23.99,21.96,3.23
37984,25.16,13.83,26.88
37985,30.92,19.87,9.62
37986,26.77,18.45,31.61
37987,10.1,9.6,5.38
37988,17.64,20.59,1.61
37989,19.98,14.66,20.14
37990,28.22,16.62,9.8
37991,14.19,20.83,14.45
37992,28.48,15.63,2.18
37993,14.89,7.63,8.23
37994,69.24,29.69,2.98
37995,18.32,18.5,5.59
37996,136.61,17.63,4.0
37997,80.38,19.26,2.21
37998,55.18,22.39,5.34
37999,88.97,13.61,7.24
38000,95.27,18.04,34.93
38001,15.59,12.89,4.77
38002,71.01,13.74,2.1
38003,66.29,8.49,2.99
38004,23.52,30.91,10.65
38005,96.94,17.34,3.35
38006,49.86,12.45,14.46
38007,69.22,28.07,3.13
38008,18.69,14.45,5.07
38009,25.91,19.4,15.76
38010,83.0,23.14,1.64
38011,85.33,27.41,7.47
38012,151.15,10.96,2.28
38013,27.05,26.32,7.02
38014,49.16,19.2,8.39
38015,21.44,12.31,27.1
38016,21.79,7.12,5.33
38017,41.77,10.46,1.35
38018,18.25,27.91,4.4
38019,46.39,17.32,10.19
38020,21.15,21.68,6.11
38021,97.42,18.73,7.46
38022,59.85,12.99,14.61
38023,72.99,13.77,1.47
38024,96.05,21.97,9.66
38025,30.53,11.53,14.53
38026,15.58,14.23,5.17
38027,15.09,27.05,3.9
38028,32.0,13.3,7.06
38029,77.82,16.9,6.15
38030,55.41,17.54,48.58
38031,29.17,7.48,2.98
38032,23.46,18.28,4.58
38033,60.96,11.66,3.34
38034,56.13,13.18,6.83
38035,25.86,26.1,10.06
38036,33.04,19.57,19.88
38037,42.94,23.05,3.79
38038,15.08,16.92,1.79
38039,16.61,11.57,19.47
38040,48.89,12.09,0.8
38041,90.8,14.3,1.38
38042,38.93,12.24,1.81
38043,128.37,21.94,18.92
38044,23.23,22.72,2.83
38045,38.62,13.43,36.24
38046,73.66,17.53,2.57
38047,23.03,9.33,3.1
38048,19.94,6.68,15.17
38049,26.32,13.75,12.51
38050,16.9,8.22,2.46
38051,49.15,28.44,11.65
38052,26.81,8.23,4.44
38053,121.27,16.37,37.51
38054,41.77,14.46,23.93
38055,29.6,19.47,10.83
38056,24.5,24.43,2.5
38057,22.71,15.45,3.31
38058,20.32,21.72,8.78
38059,33.93,25.25,19.66
38060,20.99,21.64,7.46
38061,190.14,16.8,14.74
38062,58.69,29.87,2.19
38063,31.84,11.22,9.35
38064,90.8,17.79,21.44
38065,125.8,11.04,28.12
38066,15.04,9.7,25.87
38067,20.99,16.73,3.44
38068,25.39,12.35,3.49
38069,39.03,24.19,2.2
38070,24.15,18.44,29.31
38071,59.75,22.3,43.97
38072,30.17,18.8,5.57
38073,77.06,15.74,10.27
38074,60.18,13.32,1.37
38075,11.9,13.46,8.18
38076,22.27,21.2,1.05
38077,14.35,16.49,6.67
38078,15.55,17.7,2.69
38079,24.05,22.79,3.53
38080,24.31,14.37,8.68
38081,25.5,15.28,13.27
38082,21.83,20.56,5.47
38083,22.76,15.64,169.11
38084,19.5,21.39,9.16
38085,65.26,17.71,51.54
38086,15.37,15.82,5.15
38087,27.13,18.71,3.23
38088,35.12,18.23,3.79
38089,22.68,19.99,3.85
38090,29.49,16.47,1.06
38091,43.44,26.29,1.46
38092,56.75,9.61,1.77
38093,13.64,12.05,2.77
38094,85.66,21.2,2.09
38095,16.53,17.85,1.14
38096,10.58,18.56,2.44
38097,23.65,15.75,4.92
38098,15.13,15.31,1.38
38099,18.84,11.93,2.44
38100,21.42,11.93,38.32
38101,28.5,17.3,22.93
38102,87.8,14.02,69.34
38103,18.03,9.99,3.76
38104,27.92,9.57,2.11
38105,16.88,9.14,16.28
38106,33.65,10.55,7.65
38107,24.05,12.06,257.98
38108,26.17,12.97,8.9
38109,18.39,29.54,8.35
38110,19.15,17.91,0.9
38111,45.15,11.56,33.07
38112,30.82,20.17,6.55
38113,41.93,16.44,11.53
38114,38.01,13.47,77.22
38115,23.37,13.05,1.59
38116,29.32,11.51,17.43
38117,22.74,17.65,13.35
38118,19.44,17.96,15.07
38119,22.68,17.34,3.17
38120,32.51,31.81,8.32
38121,26.22,27.78,1.58
38122,20.83,11.08,18.59
38123,109.38,27.87,1.16
38124,60.84,23.75,8.05
38125,43.27,9.29,1.17
38126,115.75,10.35,8.88
38127,40.2,14.68,19.64
38128,53.29,11.3,3.69
38129,61.94,28.31,3.28
38130,24.69,25.35,2.2
38131,26.59,16.63,5.98
38132,66.4,9.78,33.07
38133,32.35,19.71,30.15
38134,37.23,14.64,3.36
38135,21.81,24.3,8.23
38136,19.35,20.42,6.71
38137,34.53,16.41,7.66
38138,90.09,6.94,2.28
38139,30.43,18.58,7.16
38140,37.8,10.73,3.82
38141,47.57,21.73,2.06
38142,18.34,23.62,1.75
38143,23.64,11.73,9.97
38144,19.94,7.21,4.73
38145,31.89,12.96,23.26
38146,17.49,16.49,8.73
38147,78.31,26.28,64.78
38148,56.79,15.22,5.97
38149,99.08,21.33,28.24
38150,64.26,21.56,1.85
38151,26.88,21.97,19.87
38152,22.5,12.38,5.38
38153,65.71,15.14,0.73
38154,87.72,15.48,11.78
38155,70.41,10.33,1.36
38156,40.58,24.74,7.83
38157,26.02,11.35,6.31
38158,33.09,14.25,4.49
38159,78.97,23.71,1.52
38160,44.19,13.93,2.41
38161,16.39,18.67,23.26
38162,39.1,17.93,6.81
38163,55.86,31.82,20.91
38164,45.84,17.83,2.21
38165,19.25,20.91,1.37
38166,69.64,15.39,14.22
38167,70.62,12.73,43.75
38168,69.66,21.34,13.7
38169,14.65,22.36,17.75
38170,34.3,15.44,3.55
38171,68.92,27.63,13.11
38172,24.92,12.81,7.62
38173,29.42,15.21,2.38
38174,22.24,18.4,2.56
38175,28.93,13.43,21.09
38176,36.1,20.57,54.74
38177,62.5,28.19,112.67
38178,48.28,18.69,3.76
38179,17.59,22.91,6.17
38180,21.85,17.84,9.4
38181,72.38,25.51,3.69
38182,24.66,12.12,19.43
38183,39.92,22.02,20.41
38184,38.47,10.89,8.45
38185,66.61,17.84,6.68
38186,27.22,10.45,4.97
38187,25.11,10.03,3.6
38188,22.48,19.85,10.9
38189,48.84,12.4,5.29
38190,16.99,25.68,11.88
38191,60.36,10.18,123.37
38192,54.2,15.29,2.88
38193,22.05,24.29,9.85
38194,11.17,17.46,13.83
38195,88.0,24.22,10.17
38196,20.89,15.8,14.47
38197,18.65,13.44,8.02
38198,32.03,10.66,12.59
38199,15.64,26.67,6.27
38200,41.56,19.0,9.2
38201,80.34,15.33,24.5
38202,35.11,26.45,3.58
38203,19.29,19.81,2.41
38204,30.28,10.34,30.84
38205,25.49,21.1,4.7
38206,31.79,11.96,6.55
38207,15.16,13.36,25.97
38208,110.44,25.07,5.03
38209,35.61,6.8,20.71
38210,15.28,15.56,2.74
38211,24.66,17.55,1.18
38212,78.48,10.6,7.02
38213,82.19,15.65,4.11
38214,64.64,29.97,7.3
38215,16.47,21.75,4.06
38216,66.27,20.97,0.41
38217,22.37,13.27,7.4
38218,26.87,8.06,94.09
38219,42.53,19.49,32.62
38220,15.21,18.24,5.34
38221,21.37,7.52,15.6
38222,20.33,9.85,13.55
38223,23.44,21.33,1.23
38224,55.49,22.4,18.13
38225,27.82,20.26,19.77
38226,28.23,13.86,9.85
38227,66.29,13.72,14.54
38228,52.98,11.16,2.15
38229,16.18,8.41,10.95
38230,32.63,18.77,9.64
38231,56.74,23.25,20.24
38232,17.27,11.07,3.3
38233,12.4,19.58,4.97
38234,15.37,14.87,28.52
38235,24.59,20.13,3.64
38236,34.31,10.07,8.4
38237,43.65,16.05,11.08
38238,146.86,22.3,3.09
38239,30.12,19.54,1.72
38240,53.52,17.1,31.29
38241,127.34,22.32,42.37
38242,28.25,30.32,0.89
38243,86.06,13.56,2.77
38244,28.76,13.32,35.6
38245,39.69,9.24,2.58
38246,13.83,29.38,15.84
38247,39.12,10.07,12.44
38248,20.38,26.36,3.92
38249,23.94,13.5,5.49
38250,116.74,27.51,9.25
38251,22.88,15.56,3.89
38252,33.09,15.15,28.44
38253,25.6,14.18,2.67
38254,17.82,21.44,2.79
38255,16.66,27.53,0.96
38256,83.55,21.36,3.84
38257,43.43,9.93,3.33
38258,21.21,26.66,1.65
38259,21.67,10.99,2.81
38260,15.36,9.71,13.85
38261,32.22,13.36,4.01
38262,27.8,24.8,3.19
38263,30.83,13.48,1.93
38264,17.89,21.83,2.06
38265,20.92,29.0,5.31
38266,20.44,9.49,2.25
38267,64.86,17.24,6.83
38268,17.24,14.63,2.82
38269,31.12,23.4,19.03
38270,146.3,20.21,19.39
38271,73.09,19.52,5.24
38272,17.94,19.99,1.24
38273,12.5,28.8,6.0
38274,39.49,24.6,9.35
38275,63.88,22.65,1.96
38276,18.28,16.37,9.01
38277,27.77,12.6,5.91
38278,112.26,11.98,16.15
38279,31.53,19.56,2.49
38280,90.75,11.64,18.29
38281,24.63,17.98,10.81
38282,86.48,15.73,5.12
38283,64.55,11.52,4.5
38284,43.46,9.31,0.6
38285,78.81,22.36,27.26
38286,81.64,16.78,2.37
38287,102.35,8.21,6.06
38288,80.75,12.28,6.66
38289,26.69,20.89,6.55
38290,23.21,11.31,5.09
38291,57.0,16.56,19.64
38292,107.04,10.61,11.45
38293,43.04,20.49,2.29
38294,41.37,13.76,18.45
38295,19.6,18.97,13.46
38296,33.24,15.21,2.02
38297,40.09,30.28,12.36
38298,61.79,11.61,2.32
38299,24.35,21.97,9.72
38300,17.74,21.53,24.18
38301,88.77,10.67,68.2
38302,49.65,15.8,2.78
38303,69.86,22.35,2.15
38304,82.01,15.91,2.69
38305,38.07,19.44,1.19
38306,26.93,22.29,2.25
38307,16.96,9.88,3.3
38308,63.29,16.82,6.34
38309,25.79,28.85,24.13
38310,14.59,22.64,6.36
38311,30.8,12.95,6.55
38312,52.95,17.86,3.68
38313,52.74,13.69,1.76
38314,18.49,13.1,46.8
38315,22.01,22.0,16.96
38316,19.87,22.63,21.53
38317,35.73,15.37,4.4
38318,123.11,10.16,37.57
38319,80.25,11.15,5.11
38320,52.54,12.1,4.48
38321,19.94,16.6,10.31
38322,99.46,30.16,4.25
38323,24.31,18.14,2.21
38324,28.08,23.36,15.51
38325,62.61,22.92,9.09
38326,61.52,11.65,6.75
38327,13.01,20.42,12.89
38328,31.04,11.31,21.13
38329,114.66,13.13,1.46
38330,69.3,22.86,4.65
38331,35.32,9.46,12.07
38332,17.29,26.22,3.19
38333,28.21,9.04,6.17
38334,25.15,17.27,14.84
38335,14.69,9.64,0.78
38336,17.49,12.52,11.26
38337,116.69,16.43,5.75
38338,69.24,18.87,75.87
38339,18.03,24.06,56.9
38340,66.72,15.31,12.68
38341,14.43,23.02,5.55
38342,30.37,13.82,17.19
38343,21.5,13.08,4.39
38344,139.64,12.36,21.49
38345,28.05,17.64,4.55
38346,47.68,15.47,2.1
38347,17.26,16.88,4.46
38348,63.81,21.82,5.16
38349,40.66,12.92,26.29
38350,27.11,17.34,2.61
38351,24.03,20.1,10.77
38352,34.95,26.31,2.99
38353,111.73,25.79,7.77
38354,13.01,15.35,699.22
38355,33.02,26.38,4.16
38356,16.11,24.75,1.7
38357,117.26,20.78,1.71
38358,23.35,20.92,6.36
38359,24.86,24.92,4.44
38360,17.94,11.93,10.04
38361,17.38,13.8,21.72
38362,13.21,20.89,5.21
38363,21.57,12.95,16.27
38364,47.39,20.79,23.53
38365,15.58,18.67,7.66
38366,15.27,23.52,0.45
38367,99.08,10.97,4.4
38368,67.62,14.82,8.42
38369,32.91,14.35,22.96
38370,23.42,17.93,11.06
38371,41.57,9.07,4.48
38372,92.62,20.93,16.13
38373,47.69,27.43,25.17
38374,29.48,13.63,1.07
38375,35.48,11.16,19.24
38376,18.25,17.08,3.97
38377,64.77,14.24,8.54
38378,17.56,22.56,1.7
38379,23.79,19.15,19.69
38380,34.44,14.58,1.48
38381,18.98,20.32,3.01
38382,61.92,22.31,17.26
38383,18.92,13.54,19.84
38384,32.5,22.39,0.76
38385,43.28,14.11,3.48
38386,19.85,16.91,9.87
38387,26.6,20.58,11.76
38388,20.13,14.81,7.37
38389,40.79,12.0,2.12
38390,12.28,10.92,102.59
38391,23.67,25.06,5.98
38392,17.75,9.54,4.5
38393,46.36,14.93,8.8
38394,69.26,9.99,8.82
38395,19.3,9.92,3.97
38396,34.67,9.04,69.15
38397,16.77,17.47,5.96
38398,19.42,15.1,16.05
38399,18.25,20.03,5.46
38400,51.24,9.52,27.5
38401,21.24,8.8,36.33
38402,26.7,15.8,7.36
38403,45.57,16.53,38.22
38404,42.45,29.18,1.92
38405,45.18,8.35,13.95
38406,28.39,8.5,0.6
38407,19.74,20.06,18.22
38408,63.16,10.75,5.54
38409,46.41,20.59,6.05
38410,15.84,6.72,17.42
38411,21.8,15.16,7.55
38412,31.36,19.47,1.33
38413,44.43,14.07,16.47
38414,135.8,10.31,8.99
38415,84.96,8.9,6.51
38416,25.97,7.52,3.58
38417,43.29,12.1,7.47
38418,97.53,21.74,37.0
38419,29.3,9.04,36.42
38420,32.85,19.54,17.86
38421,62.59,8.13,0.78
38422,22.3,13.0,1.63
38423,18.12,21.28,5.21
38424,29.24,22.64,2.57
38425,41.52,15.01,2.54
38426,82.05,22.53,25.05
38427,33.54,10.13,10.67
38428,22.54,30.65,1.64
38429,21.18,11.24,5.84
38430,14.31,25.85,9.91
38431,48.85,15.88,2.81
38432,22.19,16.82,52.42
38433,30.13,20.62,7.59
38434,38.47,10.55,11.95
38435,14.99,17.08,4.4
38436,59.51,13.41,18.73
38437,107.35,10.08,1.71
38438,74.05,15.4,7.39
38439,115.89,22.5,4.39
38440,74.3,25.09,1.76
38441,38.84,25.32,21.54
38442,29.69,17.96,8.66
38443,19.07,9.94,1.6
38444,20.96,13.41,6.92
38445,41.58,18.01,1.92
38446,37.25,12.69,8.64
38447,47.72,21.48,26.15
38448,17.52,12.3,7.71
38449,17.99,9.62,8.74
38450,15.49,17.37,16.2
38451,42.78,20.5,2.52
38452,50.31,10.6,5.65
38453,23.54,24.96,2.36
38454,34.29,17.74,17.25
38455,48.44,21.96,14.63
38456,53.07,22.78,2.52
38457,14.87,18.96,5.22
38458,34.94,31.05,3.2
38459,54.15,12.09,24.96
38460,76.06,27.3,23.83
38461,41.64,24.11,4.38
38462,20.54,18.07,12.41
38463,101.64,25.94,5.6
38464,20.45,21.36,9.62
38465,158.16,10.49,5.72
38466,25.37,11.95,0.32
38467,65.73,17.98,13.24
38468,41.97,10.66,8.18
38469,17.89,16.47,25.79
38470,44.0,25.61,17.42
38471,31.95,16.64,1.13
38472,22.74,18.76,6.98
38473,24.28,7.76,8.66
38474,140.56,16.59,4.39
38475,14.9,12.95,97.94
38476,76.64,8.78,4.7
38477,22.37,24.84,3.0
38478,25.99,26.02,5.26
38479,20.82,19.64,17.8
38480,22.47,25.75,17.98
38481,36.96,27.86,5.15
38482,20.07,14.62,5.34
38483,22.37,19.83,21.15
38484,21.07,19.44,13.4
38485,37.15,11.67,5.48
38486,34.47,17.54,12.42
38487,23.95,12.55,11.11
38488,71.78,14.84,17.01
38489,47.94,16.81,29.61
38490,15.8,11.95,2.84
38491,141.54,15.45,9.66
